@relation 80dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}

@data
50.187227,52.919986,74.878049,89.614843,68.476631,91.499997,109.606272,116.643283,96.694551,115.562826,52.344456,44.46908,77.925798,55.58716,84.207026,88.284463,56.174998,55.182519,68.049578,105.605751,59.554467,54.718424,85.810477,70.22618,109.935911,89.505827,118.083238,104.195605,110.944635,126.051626,33.759136,74.292619,57.353879,99.097487,84.607931,89.155669,83.34881,87.08196,122.308538,91.973334,56.652654,66.851637,93.048519,86.66776,105.708448,111.959292,96.041501,98.070758,101.086422,101.991831,43.529261,56.837088,58.804043,66.215031,77.531023,74.936876,77.831661,92.272343,95.207236,81.410956,77.827473,29.702161,61.114245,52.40978,58.162311,87.36127,66.207403,92.4687,50.53453,96.634722,31.338649,75.453581,90.315127,79.851452,92.575463,96.678857,84.760583,125.209296,132.376738,105.607318,2,1,1,1,2,1,1,1
51.079716,51.831346,73.457288,87.823393,68.428079,91.218497,110.186842,116.653948,96.269679,113.038958,52.14209,45.257752,75.694222,53.701883,86.601204,88.728848,56.069683,56.44649,67.987477,105.419065,32.78404,67.942724,65.542443,63.161744,76.447222,88.074606,89.719485,109.202293,109.496834,115.543815,36.719675,75.831211,59.988692,102.406096,87.878034,91.203154,87.379618,89.072913,123.895568,94.969501,54.363586,66.93236,90.482292,85.669633,102.321091,110.805102,94.062622,96.702327,99.403234,100.543281,33.192808,61.282599,55.56245,74.744693,62.485399,64.505363,85.920803,69.46858,87.040778,72.495525,77.475517,29.242286,61.901245,52.965698,57.131897,88.489691,66.148709,92.504185,52.378869,98.152087,48.515814,49.99884,75.813841,51.445307,89.159783,79.621264,107.324086,117.470804,126.398614,127.497842,2,1,2,1,2,2,1,2
50.581771,52.68163,74.249496,89.682458,69.273049,92.279236,112.258183,119.240544,98.265816,115.120923,52.031741,44.577852,76.121344,55.114137,83.095454,90.472618,55.785742,55.597802,69.607533,104.425716,57.859925,54.462864,85.03243,70.621884,109.080596,88.870167,117.793828,103.120804,110.922766,125.64743,35.188427,73.185602,57.036009,100.242513,85.494992,90.012234,83.932425,86.55773,122.021678,93.178342,56.840586,67.877883,93.154123,85.12068,104.85825,112.990259,96.359065,98.219792,101.346822,102.769023,32.856289,60.54309,54.708759,74.975113,62.275685,65.318434,84.475849,69.265042,86.148009,72.511762,78.014089,86.378956,101.75043,104.103343,122.871483,106.390134,109.297858,137.444536,138.622707,117.182411,30.710174,74.201313,88.836657,78.110995,92.397656,95.848311,84.642001,125.110401,129.196822,104.325925,2,1,1,1,2,2,2,1
51.197633,51.760938,74.49909,89.559577,68.430424,92.071838,110.561277,118.000171,98.741506,115.31453,51.529983,45.865782,78.328919,55.571065,85.882986,91.46095,57.755031,55.95517,67.488324,105.725896,32.454947,68.379893,64.810668,63.250419,75.040047,88.120179,89.617785,109.237827,109.116888,114.322263,35.011071,74.080781,57.300286,101.52132,86.297071,89.323875,84.749912,86.880762,123.321123,93.572217,57.113985,72.653515,59.010244,59.50374,99.061774,88.153164,114.90029,86.971248,110.660912,134.313103,33.096838,61.737375,54.933873,74.635458,62.632589,65.8418,85.113901,69.410831,86.688907,72.493519,76.236693,30.656526,62.299199,51.886528,56.636741,87.566807,64.142573,91.90832,49.960636,95.373227,30.326794,72.369699,88.668341,78.708062,91.414562,95.091844,83.428872,123.630869,129.689773,102.671833,2,1,2,1,1,2,1,1
48.478577,52.07932,73.959277,87.45573,69.304936,91.184647,109.768483,117.121669,96.299217,114.129181,73.942891,58.704194,84.750823,83.189683,91.659484,72.557314,108.103592,118.665944,119.224107,134.696879,59.051732,54.735238,86.365921,71.248374,110.480119,90.542683,119.50187,103.209873,112.254755,125.024784,35.54001,75.089892,59.265756,101.138696,87.673538,90.882999,84.815344,88.216657,124.291098,93.14043,54.338477,65.781492,89.405063,84.229147,103.419873,110.570706,93.851634,96.450113,99.60268,97.829535,43.775251,56.027136,59.156646,66.781532,77.766964,75.097261,77.529358,91.760416,95.079351,81.780173,74.758682,29.440765,61.643546,50.821947,58.708114,88.2299,66.114172,91.831232,48.349916,97.212215,47.792002,50.525805,75.239618,51.382542,90.274816,81.535723,106.204235,120.042113,127.514032,128.387568,2,2,1,1,2,1,1,2
52.714287,54.609155,74.52145,90.57323,68.917478,92.949916,112.651289,118.633986,98.424814,115.178568,53.389145,45.562625,76.28256,55.162165,87.156702,90.175247,56.006217,53.816868,70.149105,103.354843,58.773707,54.719404,85.280712,70.694219,109.639204,90.504888,118.958937,104.041678,111.851537,125.481052,35.41907,42.72319,80.432681,93.846043,77.587003,76.503695,80.552816,88.560779,98.166221,93.190203,59.702949,75.273194,59.737713,59.139337,99.922086,90.275009,116.204596,87.966191,110.581641,134.165767,32.663795,61.414087,54.968112,75.1799,63.346255,64.63967,85.167449,69.511857,87.029137,72.300271,76.275168,29.804747,60.339091,51.904473,58.641941,87.835165,62.395322,92.341678,50.774914,98.193553,49.24539,52.183481,75.872982,53.318859,91.048459,79.561958,109.051937,118.55691,128.381986,127.85434,2,1,1,2,1,2,1,2
50.971472,52.666939,76.248919,88.983251,69.23215,91.923951,111.11791,117.296257,96.712525,114.551248,51.46988,43.961684,75.933832,55.083194,86.351424,92.283826,54.553376,57.261798,67.572655,105.418592,57.371471,53.415701,84.587551,69.844914,109.632085,89.021673,119.410822,104.045905,109.927291,123.784358,34.905025,43.451891,80.067638,93.489999,76.927325,75.890254,79.029354,88.778412,96.345635,90.714677,56.308374,67.28908,92.062903,85.150845,104.31421,111.465464,95.220965,97.159497,99.73013,101.206501,42.445222,55.196937,57.984653,65.106909,76.425108,73.784357,75.876554,90.671134,93.563441,80.423464,76.686787,29.392665,63.058935,52.385202,56.856758,89.737315,65.332505,91.974532,50.146425,97.346951,32.8653,74.950386,90.754383,80.472942,94.845478,96.537491,85.70772,127.990576,131.987397,107.183936,2,1,1,2,2,1,1,1
51.414355,51.71353,72.987878,88.339677,68.091433,92.858199,111.414357,117.152956,97.145154,113.997564,76.195652,59.267924,86.003652,85.830433,93.380276,73.713635,109.244504,118.11674,120.126701,132.850512,32.208572,69.464628,65.747751,64.20804,75.787136,87.256476,90.10837,109.507787,109.557111,115.283343,34.955356,42.271791,80.628057,94.170564,76.911042,75.850739,79.244424,87.874203,97.309528,91.296888,55.189191,65.813665,91.908933,84.244193,104.386873,112.012853,94.751067,97.355801,100.272051,100.187881,30.878602,59.648344,53.167217,72.88819,61.549618,63.622474,83.152677,68.936652,85.15917,70.269467,80.499324,88.4938,102.615023,105.988289,124.977967,107.674659,111.320663,137.890651,139.533593,119.405676,29.238828,72.688776,88.471808,77.57984,92.234583,95.103359,83.336275,124.773579,129.698331,103.665191,2,2,2,2,2,2,2,1
51.435726,52.36794,74.756298,89.859103,70.451595,93.349646,112.549429,116.226517,98.860242,114.832342,51.709447,44.79195,75.767381,56.664785,84.635264,91.976859,54.430606,54.295859,68.396825,103.028091,31.568757,68.771675,65.222992,62.176482,74.332163,87.38472,89.989348,108.49227,109.010673,113.946871,35.95339,74.191347,58.542298,101.897628,87.487281,91.438562,85.845799,87.711907,124.17884,93.638839,56.279479,66.059069,91.793185,85.18374,105.370555,113.418482,95.379949,98.213116,101.238273,102.457665,45.582282,58.57141,61.338476,68.497522,79.717379,77.06705,80.025349,94.215094,96.95314,84.078148,77.666706,86.639402,101.155047,104.135089,121.720731,105.040278,109.749831,136.43241,136.913623,117.483933,46.783689,50.098135,74.65782,53.054391,88.91313,79.990447,106.6454,119.530143,126.338806,127.233346,2,1,2,1,2,1,2,2
51.320488,52.531661,74.72783,88.693315,67.73101,91.759485,110.468417,117.256169,97.456055,114.496322,53.033255,43.370153,76.752021,55.452314,85.260758,91.066731,55.541781,56.641076,67.317583,103.344304,33.250416,69.809527,66.417371,63.567881,76.645861,89.85666,91.033558,109.305794,111.041922,115.89765,35.000943,74.048314,58.559033,100.56008,87.819923,91.313913,86.02929,87.781271,123.853275,94.331922,56.841516,67.91862,91.645233,84.979216,105.24804,113.675464,94.845664,98.790856,101.090487,102.445915,44.196053,57.251758,59.734625,67.530093,78.706564,75.486424,78.476558,93.51006,96.111474,82.820812,76.729826,29.005179,62.95987,50.995388,57.801439,86.672355,64.508797,90.143117,50.463018,97.394412,32.28911,74.303841,90.795916,80.540307,93.19749,95.845078,85.217412,127.509769,130.784922,103.439926,2,1,2,1,2,1,1,1
51.116104,52.887944,75.095647,90.081246,69.670802,91.889294,112.192567,117.172653,98.285621,115.394668,52.120636,44.326278,77.097633,56.910643,84.617392,91.13937,55.979115,55.927689,67.80066,105.100968,31.779683,68.474473,64.916965,62.750573,74.329758,87.495177,89.06794,108.025956,109.132862,113.795105,33.858349,41.921622,79.672885,92.966494,76.554494,74.672975,78.764468,87.437806,96.789455,91.489923,55.849041,65.685816,92.374233,85.382096,104.492828,112.285849,96.760687,96.673957,100.422931,101.20098,43.683269,57.007971,59.112041,66.040798,77.810131,74.916893,77.537792,91.711065,95.431456,81.230717,75.38872,27.987477,63.836792,51.200693,57.632821,89.002226,65.078822,92.522686,50.147272,95.811594,48.766731,49.58576,74.990468,51.921773,88.091381,78.688304,106.242915,117.322434,127.503624,125.760139,2,1,2,2,2,1,1,2
49.189947,53.017875,72.260808,88.886745,67.522855,90.998847,109.614883,117.39051,97.004488,114.069397,51.298159,46.248629,74.603636,54.330988,83.970429,90.646994,56.056466,55.313563,68.517593,104.266308,33.521412,70.042851,65.029274,64.067429,76.84666,89.167988,90.363927,108.488935,109.934205,115.220605,35.448788,44.251814,80.08592,93.660779,77.626436,75.871193,80.845635,87.450103,97.574657,92.910331,57.317729,75.174158,57.491068,61.380284,100.748831,88.943185,115.793552,88.084986,109.249283,135.43023,31.952784,60.842504,54.589585,74.532263,61.710215,64.553436,84.956988,68.699085,86.231879,71.546904,76.83828,29.168909,63.272592,51.188904,58.330073,87.960835,64.594133,90.550253,50.611886,96.945249,49.366568,52.773021,74.941822,53.208161,89.371972,79.038049,106.489189,119.389893,126.96533,126.328095,2,1,2,2,1,2,1,2
52.421355,53.022155,75.726332,90.622794,70.694973,91.273044,112.27888,119.212087,97.70188,115.031008,76.058116,58.243343,86.515732,83.273833,92.964344,75.297787,107.539922,116.695318,118.051397,134.173878,32.147199,69.162827,65.5035,64.492031,76.431273,88.008646,89.482724,109.94583,110.623939,115.498568,34.473881,73.348084,57.557768,99.281942,87.510863,90.487885,85.004552,86.855397,123.227784,93.03049,57.677011,74.535333,58.915367,60.21042,99.849646,90.283448,116.825672,87.302894,109.971515,135.111607,44.556232,58.280989,59.525848,66.86291,78.766819,75.577684,78.236502,92.360137,95.62887,82.256671,76.741168,86.729532,101.375432,103.203672,121.981551,104.98933,109.877476,134.527809,137.337178,117.078213,32.205689,75.061185,91.799417,80.721416,93.568612,97.952861,85.516781,127.97478,133.182488,105.669484,2,2,2,1,1,1,2,1
50.408494,52.213101,74.395795,90.060675,69.172055,92.846128,112.497792,118.704291,97.272793,114.215619,51.457138,45.106699,75.612459,57.635816,85.802554,89.70449,55.217963,56.441506,68.4292,103.342144,33.153099,69.43699,66.991178,64.666257,75.876676,89.366212,90.394006,110.22328,111.065745,115.206263,34.589315,73.920494,57.010104,99.659247,85.779703,90.389292,83.712182,86.022241,121.772504,91.798073,57.771723,68.547545,93.026717,86.835985,106.930965,113.390752,95.981876,98.944127,101.732021,101.751835,33.477325,61.253365,55.238697,75.152438,63.104491,65.093349,86.00131,69.000381,87.402716,72.633176,78.27566,85.040424,100.35187,104.229323,122.819105,105.976713,110.233636,136.134751,137.514232,117.567503,31.783406,75.349657,91.264074,80.463148,93.928304,96.855407,85.737485,127.097591,131.962949,105.862272,2,1,2,1,2,2,2,1
51.887775,53.22271,73.866774,88.183891,68.238054,91.655206,110.821779,118.592677,98.0593,115.087231,52.1602,45.353648,75.994719,53.241154,83.370175,90.152217,55.616273,55.518419,67.337208,106.148159,32.263001,68.458712,64.740466,62.922007,75.876281,86.62847,88.929227,109.086315,108.868111,113.252668,34.677417,74.147874,58.211537,101.195502,86.622664,90.112786,85.190825,87.510558,122.60819,92.586437,58.413196,73.508538,59.262471,59.188603,97.627994,89.692249,115.566011,86.907259,109.403492,133.435796,44.53491,57.831939,59.988672,67.331904,79.457529,76.238442,79.600158,93.214788,95.822636,82.686646,76.448742,30.051326,61.64599,51.854444,57.790337,87.906102,65.516657,92.004397,50.891104,96.483662,47.730257,50.95228,76.10663,51.597222,89.593796,79.672003,105.998703,120.164535,127.163439,126.430288,2,1,2,1,1,1,1,2
49.983785,53.328352,73.394267,89.642268,68.325093,92.346896,112.605671,118.519841,97.961626,112.521524,75.558211,57.235032,85.872817,82.677912,91.851438,73.952065,105.942293,117.637745,118.868362,134.717978,59.484144,54.187353,85.906257,71.17848,110.632532,89.905832,118.135412,103.606006,111.444245,125.499105,35.632272,74.312976,59.94259,100.535244,88.512011,91.503454,85.58218,87.357248,124.136796,94.137733,57.646664,67.048052,92.480067,85.235819,104.747032,112.649657,93.161156,98.309059,100.413463,100.786903,44.092355,57.253441,59.045828,67.154917,78.92043,74.831966,78.533416,93.180031,95.621659,82.278545,75.57756,29.764993,62.493575,52.236779,55.926024,88.245077,65.223858,90.077809,50.822731,96.702181,30.162744,74.907353,90.566965,79.770397,93.971132,96.175387,85.524889,126.473698,132.12231,104.26514,2,2,1,1,2,1,1,1
51.87797,52.937057,77.215017,90.042047,68.989661,93.193307,110.752686,119.032356,97.905221,115.532997,75.660299,58.891772,84.73982,84.970333,91.159324,74.500293,107.186018,118.116094,121.664111,137.307014,60.268883,54.697407,85.447618,72.468823,111.667404,89.9079,120.056304,103.833219,113.615327,126.261915,34.521392,72.895116,57.274909,101.09822,86.95615,89.304428,84.264326,85.788396,122.441884,92.987989,56.173942,67.022775,93.051029,84.707492,103.819045,113.440795,94.726812,97.370075,100.470663,100.506923,32.771572,60.968913,54.787002,74.795501,62.683449,65.025455,84.28247,68.990972,87.064717,72.487224,76.49463,29.760142,62.17671,52.540492,56.735259,87.736782,65.095863,90.29949,51.149538,96.375267,33.067774,75.78064,91.659235,81.307738,94.443251,98.804326,85.943855,128.085118,132.729067,106.865481,2,2,1,1,2,2,1,1
50.685191,52.889205,74.344552,86.717494,68.354439,90.541615,109.908864,116.58596,95.64659,113.414067,75.730955,58.833152,83.772519,83.195571,90.908284,73.713613,107.164287,116.446673,118.019037,134.975945,31.79255,69.323952,65.381067,63.101475,75.522063,88.288021,89.354139,108.273084,109.764464,115.007906,35.570547,74.322257,57.099345,101.489728,86.215826,90.257095,84.504855,87.247211,122.658686,91.900019,56.457197,67.609369,91.262177,85.868284,105.143167,112.724679,95.559864,98.149856,101.645796,101.20499,33.653278,61.444818,55.899338,76.035648,64.011665,66.477009,86.117804,70.279395,87.047152,73.704129,76.49868,31.208272,60.717793,50.236446,57.27388,86.526075,64.931715,90.607787,50.443442,95.807047,47.540198,49.308146,74.023992,53.16206,89.595733,77.881272,105.133015,117.706004,125.115871,125.890873,2,2,2,1,2,2,1,2
52.206202,53.890003,74.289827,91.310274,70.017558,94.016034,112.097571,118.323446,97.995988,116.170176,76.018031,57.525406,84.460278,84.195982,91.84032,73.569128,105.586418,119.169315,120.896591,133.360679,34.635146,70.613564,66.957623,64.190696,76.670096,89.791241,90.655351,111.191597,111.984846,116.831628,35.693323,42.198261,80.800754,95.727649,76.460023,75.152989,80.756399,89.722905,98.95415,91.726405,55.101047,65.272604,90.976959,83.92979,104.481749,111.234606,94.28543,95.944508,100.58382,101.652063,43.851518,56.742007,59.195535,66.770018,77.825568,75.125457,78.277346,92.083507,95.458658,81.873688,75.251971,29.821812,60.339683,52.762499,58.042529,89.425723,64.110366,90.991357,48.872736,95.809039,30.917104,74.892191,90.709637,78.948677,92.987865,96.559291,85.433452,125.309241,130.065984,106.041435,2,2,2,2,2,1,1,1
50.973482,50.756626,74.418626,87.515045,66.47024,90.512939,109.105187,115.336346,95.609859,112.474816,52.190529,44.858258,77.649637,55.912537,88.512029,90.472866,55.20253,57.52946,68.792251,105.215955,32.664539,70.163296,66.602987,64.592599,77.968702,89.957285,90.707079,110.176642,111.572446,116.03729,37.232894,43.405321,81.985725,95.194836,78.294481,76.309432,80.750547,88.326013,97.561354,93.206834,57.56495,74.394984,58.748393,59.395577,99.251523,88.135788,115.089304,87.212422,109.129424,134.139166,32.839734,60.760761,54.553018,74.207742,62.535778,64.736034,84.991746,69.008536,86.158866,72.463253,78.4935,87.333505,101.251917,104.612067,123.444039,106.336504,109.609035,136.271592,137.598688,118.736973,30.256229,72.893772,88.216268,77.649655,92.396615,95.796601,83.139649,125.345217,130.503687,102.90968,2,1,2,2,1,2,2,1
52.199071,52.880414,75.522993,89.742568,69.458662,92.768223,111.262131,117.653923,98.39425,115.099371,77.782382,58.380673,86.689316,85.705235,92.68735,77.0493,109.842956,119.204536,119.920105,135.335054,59.209219,54.823369,86.122951,70.147358,111.821973,90.723924,120.080588,104.770662,112.19757,125.678287,36.828097,44.366767,81.99019,94.788327,77.019524,77.835416,80.216282,89.506544,97.818545,93.319706,57.857298,65.972711,91.91907,86.003388,105.692866,112.181527,96.01842,98.186765,101.272793,102.513469,44.203182,56.865437,59.746239,66.971611,78.356608,75.262522,78.544257,92.908563,95.893791,82.533129,76.582482,29.423513,62.371295,51.47687,58.244495,88.446928,64.332704,90.654672,50.279691,96.247576,48.556639,51.854735,76.0418,52.813817,90.886958,80.327205,107.995337,118.7223,125.048957,126.296335,2,2,1,2,2,1,1,2
51.576575,52.704819,74.668611,89.879989,69.06641,92.392349,112.754002,119.85988,98.266622,114.985722,54.088002,44.576544,77.67096,56.142702,85.87869,90.881006,56.41418,56.311385,71.420427,105.634161,31.56348,67.349941,64.934325,63.186631,74.448604,87.59077,89.490884,108.872436,108.767133,114.964144,38.516376,43.246345,82.133871,96.477891,77.656411,77.430684,81.480276,88.754484,99.224887,91.842722,58.092476,74.863172,59.689799,60.17088,99.652638,89.359662,115.590449,88.639358,110.549292,134.259819,32.931342,60.907153,54.823864,74.98092,62.675643,65.729547,85.782239,69.95699,87.233173,72.565052,77.896858,85.377612,101.195301,104.143293,122.109541,105.727519,109.456846,134.625285,137.028144,117.234919,47.268374,51.388881,75.353243,51.915493,90.437975,80.518042,107.184627,119.460504,127.221206,128.277701,2,1,2,2,1,2,2,2
50.98245,52.684028,74.949836,89.76421,69.983184,94.051218,111.48345,118.006483,96.227358,115.505492,51.697797,45.648434,76.37333,54.923066,86.380093,90.164832,55.331004,55.899273,68.658138,105.654117,57.780798,54.572152,85.408464,68.185311,109.733505,89.211554,119.53429,103.517977,110.061806,126.137519,35.36225,74.167941,58.451268,100.576758,86.899056,89.321786,85.666931,88.274918,123.287732,92.687897,59.046459,76.489945,59.279597,60.584371,99.420344,90.366547,119.131363,90.188604,111.988563,136.115125,44.277012,57.195199,59.638556,66.949854,79.354333,75.561271,78.818443,92.492784,96.036429,82.683457,76.863652,86.244019,100.602191,104.359688,121.629665,104.95716,108.77615,134.732725,137.748252,116.823088,31.936831,74.891086,91.037785,80.440926,94.003422,97.390815,85.785819,125.981767,131.179295,104.951273,2,1,1,1,1,1,2,1
49.141067,51.639843,74.36773,88.096293,67.753939,91.52774,111.339073,117.339952,97.796342,114.37737,77.059696,58.057396,83.978675,84.217629,93.480471,76.212836,109.00031,116.604812,119.981729,135.078748,58.316972,55.663985,86.945934,71.473466,109.591224,90.527077,119.591778,105.16189,110.871597,127.053443,35.71194,76.109126,60.147979,102.157414,88.709415,92.025908,87.472457,88.67243,124.61121,95.364694,57.217756,76.67949,58.852896,60.724406,100.392883,90.422427,118.049181,86.571988,111.428698,134.875119,42.901933,55.86415,58.097073,65.334103,77.038992,74.851369,76.312178,92.067033,94.39249,80.912819,75.015317,30.602694,62.084316,50.733355,56.979381,86.921398,64.875106,91.388168,49.467908,96.052264,31.114374,74.500406,89.835607,80.662504,92.755943,97.284419,85.637667,126.915669,132.292151,104.774842,2,2,1,1,1,1,1,1
