@relation 100dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute dim81 numeric
@attribute dim82 numeric
@attribute dim83 numeric
@attribute dim84 numeric
@attribute dim85 numeric
@attribute dim86 numeric
@attribute dim87 numeric
@attribute dim88 numeric
@attribute dim89 numeric
@attribute dim90 numeric
@attribute dim91 numeric
@attribute dim92 numeric
@attribute dim93 numeric
@attribute dim94 numeric
@attribute dim95 numeric
@attribute dim96 numeric
@attribute dim97 numeric
@attribute dim98 numeric
@attribute dim99 numeric
@attribute dim100 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}
@attribute class9 {1,2}
@attribute class10 {1,2}

@data
69.219238,92.797901,110.807161,108.135439,129.546199,114.894993,135.242771,132.051498,132.046758,147.665847,35.16215,47.246621,51.32443,59.323443,63.630591,62.063406,58.331232,70.61596,65.883199,73.236342,37.691829,43.521892,69.284771,59.607804,72.965631,70.743463,76.262296,78.669185,83.785026,81.272571,37.182863,26.76846,50.254722,86.472203,50.962279,37.987748,65.073899,87.112579,78.207711,73.373357,39.440671,27.791431,60.563332,30.83272,75.921682,66.080788,43.790859,60.700756,92.924319,63.72769,44.67215,80.616202,77.327145,77.215406,103.131615,82.457167,78.917939,83.53883,103.099159,75.836775,42.564964,77.23946,56.721899,69.183073,78.921564,88.666405,85.062831,82.273484,87.888939,83.230187,74.334165,80.757624,75.853376,70.226662,108.87448,102.058283,88.529561,106.454759,113.579192,91.114784,50.536472,64.205985,61.33817,67.963462,64.419022,71.610265,72.109992,75.553361,70.607963,70.950433,32.48239,68.145038,84.206536,93.487785,78.215189,81.707668,84.137127,86.772796,117.673678,121.977598,1,1,1,1,1,1,2,2,2,2
69.131197,94.045616,111.642203,107.533228,130.590814,116.906376,135.388581,131.890917,132.357156,147.684419,37.64685,49.668539,54.43874,61.709656,66.874485,64.888509,61.471265,73.631078,69.284446,75.877624,37.423979,43.768441,70.389675,59.032502,73.397435,71.189498,76.346329,78.568034,84.293356,81.16495,37.590845,26.426954,48.343283,86.998511,51.159149,41.307828,63.743914,84.223062,80.686294,74.981441,40.116507,30.878037,60.582765,32.52399,77.593327,66.492743,43.274585,62.317663,93.17986,64.605554,49.308908,23.069983,71.565218,29.911586,35.421208,78.096782,43.756302,77.323737,77.965455,83.972985,38.45364,58.391663,76.904306,94.200512,102.753963,92.387534,106.543519,88.144798,92.126154,110.529245,50.014698,46.098949,68.050114,60.003872,57.083541,97.861391,62.833536,92.962284,115.785283,100.561714,64.503031,93.80231,116.422509,121.907015,121.294976,111.256192,130.420717,122.48316,120.612551,123.007588,21.304362,44.713999,61.320721,66.813127,77.141678,72.853449,74.739623,71.736597,89.500881,76.83526,1,1,1,1,1,2,1,1,1,1
71.383799,93.698315,112.426656,109.911364,130.950647,117.790733,137.591404,133.181037,133.526006,149.389839,37.681767,49.716285,53.783528,61.690431,67.125825,64.634111,60.994245,74.208798,69.118553,75.901564,38.833197,44.54067,71.253164,60.302834,74.480634,71.6703,76.79804,79.142848,86.312321,81.868656,73.183806,60.56848,82.846439,79.845113,98.506112,85.325592,107.293841,107.023088,120.907827,100.82104,39.754152,31.551924,60.686145,29.992757,77.568925,67.355847,42.352504,60.874881,92.146509,63.890884,49.58737,22.886079,71.347088,29.459176,34.210487,76.062432,46.245771,76.592535,79.244755,86.526264,42.930972,77.454562,55.113298,69.821143,78.404521,88.224713,85.220628,82.988431,88.572211,83.787056,76.242698,79.494506,76.709375,69.268574,107.648851,102.397566,88.612117,104.381458,112.686514,90.197132,49.454257,63.513423,60.699496,66.906956,63.507464,70.804553,71.345624,74.524007,69.54503,69.790698,23.680896,47.11614,61.710208,67.9159,78.445382,74.537505,76.340935,72.59491,90.360462,77.50876,1,1,1,2,1,2,2,2,2,1
70.965513,94.612855,112.24229,109.31182,131.264499,117.398793,136.703443,133.180602,134.270852,149.513513,52.759358,62.124759,66.600276,66.042297,68.914979,70.682738,73.871889,74.60897,69.731643,75.752348,39.662485,45.786664,71.872606,60.974806,75.430353,72.09978,77.541478,80.981397,86.534649,82.785193,74.089222,60.37001,82.245117,79.938256,100.474798,87.118158,108.007405,107.832895,121.686405,99.959385,41.081601,28.274613,60.694691,31.782908,78.007798,65.978394,43.820943,62.90377,93.605212,64.402199,50.763742,24.821047,70.653451,29.862991,34.618869,75.139708,47.332546,76.558821,80.602525,84.826407,39.225376,60.883202,78.843381,95.885513,103.827854,93.43545,109.49838,90.156365,92.164647,111.776793,51.917699,45.857791,68.956147,61.815008,57.020604,97.538786,64.24512,93.80556,116.733842,102.933239,49.328046,62.97478,60.094112,66.768367,63.125448,70.245985,70.949265,73.882207,69.051308,69.601599,23.292011,45.69544,61.753832,67.488704,79.512961,74.586122,76.757764,72.946848,90.870084,77.88708,1,2,1,2,1,2,1,1,2,1
70.092345,94.366083,112.586021,108.816499,130.729904,117.228568,136.163741,133.444272,132.907417,147.75139,35.377886,48.039497,51.625827,59.978426,65.566897,62.529717,59.262907,71.380814,67.291767,74.390466,32.629709,54.771454,68.231049,76.100874,65.97538,74.559638,74.556068,79.600892,88.637211,89.977454,36.892069,23.843689,48.466639,86.702942,50.485561,38.576302,65.35532,86.855085,80.057862,73.570749,38.180931,28.203256,61.569484,30.62809,76.94636,65.583524,40.985567,62.658153,91.63384,63.153098,45.366641,82.061406,77.824728,76.366677,103.646361,82.856123,81.157767,85.504615,103.810932,75.726896,37.323356,58.613555,77.337893,92.851715,102.341071,91.469673,106.620614,88.294721,91.75575,111.330246,75.049832,79.718366,75.88297,69.098445,108.013401,101.453078,87.850366,104.640181,111.571936,89.623552,50.021164,63.751093,60.877959,67.472825,63.595787,71.107102,72.001987,74.984844,70.002517,70.166107,33.288346,68.405223,85.589394,94.130092,78.48665,81.977446,85.941831,87.762147,118.862769,123.069202,1,1,2,1,1,1,1,2,2,2
70.155359,95.706078,113.198415,108.838028,131.191099,118.690285,137.539442,133.147325,133.697132,149.155689,50.471948,60.116141,64.333182,64.369886,66.595009,68.625625,71.357013,72.3419,67.534878,73.32716,39.080535,44.512086,70.939911,60.185072,74.714124,71.193658,77.290548,79.396237,85.554713,82.04026,74.790196,60.170365,81.960359,79.732886,99.733395,85.477505,106.738481,108.378947,123.330949,101.133569,50.666636,53.471866,84.271601,103.775889,109.936657,85.670934,96.665349,118.626958,116.309389,119.145771,46.281169,81.09975,78.568823,75.578804,103.958033,83.735428,80.221406,85.892489,103.2616,75.466596,38.147217,57.701262,76.722235,93.018683,102.60677,92.150376,106.369206,87.634407,91.191019,111.215963,50.850405,46.854714,69.698446,60.646807,58.716458,98.327856,65.096798,93.924756,116.887888,101.773151,48.478852,62.521804,59.374904,66.433008,62.522916,69.899293,70.355335,73.670558,68.896027,69.346278,23.125808,45.128546,60.999218,65.813315,78.543013,73.287868,75.607393,72.416169,89.664229,76.646933,1,2,1,2,2,1,1,1,2,1
71.592636,94.817338,112.948009,109.841949,132.393484,118.520229,138.260355,134.02149,134.864021,149.412196,39.037568,50.951507,55.58612,63.91387,68.158242,65.881386,62.797809,75.347898,70.278439,77.497148,32.843344,55.311244,68.219639,76.348274,66.985898,75.237239,74.883551,79.852018,88.24745,89.553029,37.668693,24.06161,48.942059,87.126137,51.139525,39.951659,64.643794,85.329159,77.713627,72.55066,53.078864,56.039552,86.675331,106.469282,111.105647,88.327526,98.811837,120.647715,119.217054,119.326545,46.133435,79.819505,78.576563,76.858208,101.39385,81.846859,80.191997,85.36041,103.163243,76.133165,41.531391,76.715254,55.778855,69.67157,78.452163,87.745981,86.131221,83.849812,88.46044,83.127568,75.910268,79.931425,75.854671,69.905038,110.90537,103.493552,87.610682,105.829147,112.473385,90.470633,49.000345,62.89061,59.866643,66.642434,63.006165,70.361216,70.796114,74.137142,69.158868,69.618354,22.121168,45.206807,61.068766,65.572977,78.099999,73.11444,75.133651,71.618747,88.830678,76.752714,1,1,2,1,2,1,2,2,2,1
70.093936,94.995246,112.060928,108.910918,130.493724,117.49556,136.558958,134.108188,133.004136,149.166874,52.109486,61.80249,66.234699,65.708175,68.480466,70.07935,73.109525,74.174571,69.095375,75.315058,31.982887,54.069771,67.155581,75.00162,65.297023,74.043666,74.158363,79.178484,88.578755,88.576326,36.457217,23.5661,50.177468,86.202529,48.640409,40.977624,62.207503,85.245137,78.998429,71.873021,52.302957,54.865287,85.234188,105.29373,111.031133,87.018304,97.830006,118.575336,118.181296,119.121639,44.856792,80.339887,77.841875,76.374357,102.574207,83.800118,80.318337,85.240982,102.229063,76.900391,40.609125,78.259814,55.785961,71.195433,77.65404,87.982344,87.41474,82.972228,89.363632,82.877041,73.410333,78.33638,74.061753,69.071804,107.737659,99.828962,86.025433,105.333615,111.136484,89.811765,63.236111,89.764739,114.232903,120.076493,117.954182,109.438211,127.979278,123.430517,118.472085,120.236953,32.638712,68.159879,87.10073,92.533313,77.322057,81.971205,85.375053,87.172185,118.31723,121.632461,1,2,2,1,2,1,2,2,1,2
69.395616,93.741136,111.185118,109.107257,129.55181,116.923176,135.884036,132.107038,132.216386,147.997574,37.433008,49.166888,53.800054,61.627759,66.538144,64.295167,60.598926,73.400436,68.962503,75.652098,32.575543,55.137958,68.438199,76.185223,66.417839,75.342237,75.376928,80.132074,89.137978,89.924977,73.751671,60.677084,83.648002,80.189625,99.435345,87.071555,107.677557,109.737461,123.492297,102.601435,38.86897,29.90841,60.877372,31.464878,78.162968,66.606684,42.340927,61.038519,93.566159,64.229021,45.796672,82.066116,79.973244,74.870959,101.97751,82.786349,79.415912,86.514856,105.807012,76.240357,38.828965,60.215148,79.269269,96.665176,104.777615,94.535978,108.992119,89.732896,93.797099,112.427052,49.292995,44.763451,67.528995,61.818097,57.335721,97.048107,65.198187,92.947707,114.687014,100.502998,49.008738,62.491717,59.667921,66.410596,62.857266,70.160557,70.794863,73.889254,69.009184,69.342762,32.418797,68.261125,85.520828,93.464588,77.544233,82.619926,85.372244,87.926588,118.229339,121.511478,1,1,2,2,1,1,1,1,2,2
68.971068,92.845321,111.353797,107.692668,129.458409,116.665295,135.989872,132.502352,131.974506,147.654563,38.658971,50.70699,55.733697,62.75583,67.516157,65.635011,62.409382,73.962007,69.793326,77.067996,32.111214,54.911358,68.044999,75.869081,66.052954,74.83214,75.273918,79.642236,88.79425,89.486498,36.931989,24.41396,48.860458,86.706002,52.88773,39.662517,62.259654,87.205523,80.576432,73.229507,53.896437,56.838606,86.998111,107.253162,112.392603,87.97293,98.223602,120.955819,120.745813,121.271353,47.470623,82.242798,76.720921,78.221859,102.245136,82.070109,81.316106,84.765598,103.643403,76.865517,40.722006,60.984201,79.247028,97.623241,104.959641,94.052372,108.096393,91.589796,92.771652,113.985908,49.08299,45.720645,68.123105,59.297589,57.129163,96.720007,64.299345,92.538725,116.334447,101.278353,48.360052,61.789191,59.143538,65.827398,61.96689,69.276385,70.034293,73.165263,68.243338,68.704699,23.67297,44.737586,62.062086,67.05904,78.137606,73.561721,76.416037,72.705399,89.596981,76.960005,1,1,2,1,2,1,1,1,2,1
72.041138,95.451435,113.856216,110.958387,132.106875,118.885772,138.394724,134.873984,134.318444,150.483196,52.449614,62.084916,66.662742,66.015439,68.422022,70.505017,73.256142,74.584546,69.180534,75.293035,39.006986,44.928679,71.49438,60.402696,75.126168,71.826965,77.849046,79.003279,84.796738,81.840605,35.858319,25.556942,47.096969,86.090902,50.27725,40.848308,63.385077,85.470239,80.004034,73.548783,39.227347,31.251197,60.413232,32.829018,79.761853,67.007024,43.337652,63.114339,92.475219,65.852563,45.361863,82.434416,75.955757,76.425336,101.982153,82.363305,81.996776,84.940022,102.199515,76.985113,38.483654,58.405303,77.363574,94.078817,103.089595,92.549534,106.884181,87.905178,90.417252,111.457194,76.361473,78.375768,74.888815,69.482047,108.769434,102.810316,88.023527,105.312549,113.242903,92.149659,50.908615,64.279575,61.33352,68.306569,64.525301,71.723018,72.126903,75.41007,70.655068,70.964,32.350215,68.045563,85.576957,93.040404,78.735617,82.427588,85.194698,87.711581,119.677006,123.891037,1,2,1,1,1,1,1,2,2,2
70.251918,93.678385,112.579147,108.920267,130.413824,117.02813,136.596108,132.672083,132.298402,148.817837,51.303831,60.798433,65.090884,64.561675,67.328536,69.197616,72.342349,73.34255,68.285847,74.052943,33.327216,55.429051,68.535952,76.438472,67.083179,75.840295,75.011236,80.471952,89.585823,90.588885,73.177987,60.410554,80.819414,78.920669,98.956686,84.77326,106.072135,108.586325,121.632224,100.501616,52.507456,54.105759,85.241,106.155039,109.630554,86.679425,96.6394,119.066361,117.301388,119.447008,50.019832,22.465538,73.248555,29.42658,33.470358,75.611759,47.798826,78.835836,79.044824,84.672767,41.161076,60.579522,79.974812,96.545102,105.515565,94.469402,109.250989,91.595341,93.644876,113.502188,74.745161,79.712477,75.117103,69.155803,107.807556,104.646029,87.188628,104.752597,113.101745,90.618345,48.541843,62.449949,59.141532,66.171707,62.202635,69.668402,70.368196,73.659952,68.356318,68.903627,32.855243,67.37588,85.548017,92.076673,77.113145,82.428294,85.216057,87.197588,118.599366,121.971198,1,2,2,2,2,2,1,2,2,2
72.282646,94.344834,113.291335,110.36559,132.378567,118.947965,137.927055,133.974546,134.061396,149.59303,38.149005,50.222554,54.543214,62.550556,67.042195,65.032964,61.395607,74.299838,69.450742,76.832048,38.954096,44.771665,71.523323,60.7424,74.901403,71.494755,77.492989,78.234932,85.578693,81.255712,38.381195,25.22473,48.785547,85.941673,51.356148,41.870621,64.355685,86.858253,79.76813,74.740767,53.806535,56.730711,85.206683,105.532226,109.764558,87.503975,98.64108,119.090586,118.62146,120.24881,44.574543,81.289922,79.697379,75.915388,104.367683,83.393128,78.277459,84.914388,102.025513,74.441059,37.550029,59.409366,77.993035,93.958772,103.608876,92.169471,107.472722,89.599814,91.701856,111.210472,74.240296,78.860984,74.73843,67.812267,108.646981,101.717102,87.814566,103.785324,112.488761,90.285056,47.261637,61.130581,58.291937,65.024362,61.033241,68.389715,69.21523,72.424102,67.55756,67.781974,21.08605,44.626404,59.616911,66.036698,76.663726,72.181349,73.675867,69.623148,87.78238,75.758855,1,1,1,1,2,1,1,2,2,1
69.965418,93.580668,111.678542,109.105844,130.798115,116.773135,137.09574,132.419834,133.04204,148.565125,37.731602,49.6597,53.705784,62.416101,66.652402,64.670011,60.868178,73.739528,69.227211,75.573314,38.69705,44.158128,70.878838,60.445371,73.985475,71.415276,77.344118,78.642512,86.017522,80.875283,36.725814,22.962309,49.35192,83.606322,51.317955,40.215994,64.426608,85.40299,79.82502,72.777289,37.486109,28.531133,61.1008,33.299828,76.332781,66.412383,42.468763,62.3939,91.472595,64.350321,48.986219,24.177528,73.422481,31.162032,34.455686,74.089294,45.757095,76.347266,79.43621,85.339271,41.651029,75.65988,54.946074,69.71969,79.011387,88.180333,83.528193,81.861391,86.923135,82.671564,74.740085,80.297092,75.184003,69.83373,108.018838,102.698311,86.825354,107.050618,112.856707,91.84278,49.170211,62.473028,59.795158,66.319259,62.98606,70.124266,70.871285,74.102417,69.085802,69.487057,21.940527,45.017521,60.135281,65.983464,77.903223,72.380736,74.873003,71.553483,88.192104,76.906128,1,1,1,1,1,2,2,2,2,1
70.857135,95.448129,112.647674,110.221251,132.076869,118.589419,137.95078,134.414374,134.790543,149.782394,36.854202,48.718806,52.843365,60.626249,66.080071,63.728367,60.423393,72.619372,68.363637,75.398736,31.991638,54.83185,67.258004,75.208937,65.467675,73.77111,73.62544,79.311414,88.465286,89.364941,73.229977,59.870338,82.676603,78.789116,98.209523,85.377954,105.651498,108.328554,122.825846,98.622915,39.245492,29.403313,61.572758,30.929395,76.8428,67.653065,44.375538,64.182728,92.06323,62.867812,49.942906,20.653089,71.816488,29.416041,33.289902,75.916142,45.49539,76.769142,79.545084,85.832649,42.26939,77.132363,55.940135,70.425602,80.003638,90.609273,85.821778,82.152392,88.687602,84.707677,49.608921,46.410119,67.796319,60.914154,57.822073,97.796827,64.19381,93.108837,115.782769,99.382574,47.621239,61.320597,58.098595,64.82513,61.060339,68.560151,69.325281,72.765113,67.685749,68.031034,31.413411,65.545668,84.47612,90.870765,77.013155,80.225035,82.568752,85.940176,116.040227,120.189409,1,1,2,2,1,2,2,1,2,2
70.60037,93.719926,113.155395,108.155944,129.821842,117.441577,137.266106,132.78188,133.716712,148.978166,53.133864,62.700785,66.984982,66.535505,68.969823,71.233187,73.947276,75.080698,69.97054,76.162008,30.23789,52.163596,65.305501,73.236992,63.888035,71.342615,72.121763,76.851218,85.856861,87.139416,75.322101,61.521448,84.700513,80.868026,99.881043,88.538483,108.540951,111.369469,124.160928,101.264078,52.327371,54.883628,85.708979,106.573424,110.484368,87.517662,97.744588,118.855117,119.07028,119.60182,51.554962,23.111369,72.595901,30.505448,36.875704,75.662311,44.511514,76.835611,78.549127,87.117516,37.848529,59.582338,77.913659,95.408016,103.285448,93.154066,106.580405,89.509921,91.626897,112.201877,75.023447,80.509067,75.970971,68.975127,107.687684,102.893793,88.245098,104.87782,113.18081,90.406774,49.986259,63.896674,60.705949,67.40254,63.676054,71.136231,71.679283,74.969542,70.332685,70.409129,31.718182,67.66459,85.235154,93.161301,77.972403,82.521795,85.404782,88.846637,118.938983,122.308179,1,2,2,2,2,2,1,2,2,2
71.105219,94.522808,112.448535,109.20972,131.027134,117.667893,137.719099,133.472693,133.506335,148.89361,51.481846,60.926141,65.31737,64.657022,67.689157,69.619952,72.309411,73.622886,68.434237,74.317075,31.204808,54.034103,66.484072,74.444433,64.709338,73.183624,72.966962,77.835606,87.404027,88.680045,72.677751,58.301526,80.964565,79.415872,98.521745,84.8594,105.425454,107.336805,121.394812,97.748917,53.595637,56.215085,87.287251,107.487488,110.842488,88.440712,97.819878,121.568549,119.503612,120.386362,44.210405,80.650076,77.182428,77.967023,102.519874,84.192746,79.278492,85.430519,103.083032,75.882686,42.164685,75.801399,54.766059,69.706701,77.441339,88.719536,86.977261,80.289087,86.89758,84.313471,74.406141,79.111379,75.804931,68.765902,107.370902,102.92722,88.471135,105.790149,113.817141,91.364386,61.400176,90.058268,113.430275,120.240621,118.062887,109.198066,127.978589,122.464631,118.867401,120.808911,21.84606,43.986299,60.296498,65.012513,77.441029,72.228112,74.362693,70.051454,88.33037,75.300712,1,2,2,2,2,1,2,2,1,1
69.969775,93.116567,112.310791,108.369725,130.195895,116.757503,137.608429,130.83271,132.695583,148.617161,50.387925,59.775334,64.125248,63.763579,66.464126,68.342936,71.537713,72.518968,67.209447,73.381599,38.055538,44.541671,71.288068,59.933788,74.792457,72.000758,77.014163,79.115546,85.329971,81.089659,37.198708,23.652723,49.665608,85.151055,51.888055,40.365698,61.371563,85.630078,80.856815,72.816613,52.365046,55.889374,86.594703,106.120348,110.423371,87.806336,96.81256,119.173205,118.585472,119.848526,51.173122,22.898415,70.937865,28.845981,34.205758,73.88367,44.138826,75.932167,76.785119,84.615461,41.164193,76.828859,53.821538,68.474086,79.122047,88.307546,85.254582,81.455651,86.824045,84.368123,74.945024,80.324003,75.523321,67.552027,108.68103,101.178828,87.560644,105.516374,112.612801,90.198909,49.333302,63.315184,60.350532,66.839854,63.313633,70.511291,71.06809,74.35893,69.294194,69.875685,31.182717,67.003676,84.267237,92.582742,76.660708,81.37521,84.506603,87.22586,117.856767,121.480511,1,2,1,1,2,2,2,2,2,2
70.390827,94.759927,112.221699,108.516436,131.015706,117.523902,137.19364,132.630249,133.430858,148.630468,36.588891,49.417281,53.428793,61.435088,66.123834,63.755884,60.899582,73.112025,68.670344,75.129637,31.122497,53.127644,66.329587,74.518351,64.937735,72.913103,73.228116,78.627345,87.3209,88.304862,36.813981,25.027206,48.114887,87.468123,49.127232,38.446231,61.698997,85.587269,78.763418,75.412307,53.351165,56.367894,85.272606,105.918756,111.412784,87.237857,97.503706,119.548778,118.359619,119.727158,44.325649,80.792071,79.471987,76.587584,102.842802,83.229759,81.625663,85.200925,102.85632,76.593131,42.663261,79.522229,55.774687,70.447974,78.032038,88.873623,85.724294,83.189375,88.889946,84.190124,51.249491,47.991779,69.757287,62.671702,59.285443,100.207995,65.164316,94.837145,116.677272,104.552249,49.378344,63.224654,60.492144,67.22581,63.393026,70.865731,71.400918,74.685344,69.667543,70.170482,32.12383,66.931188,85.942755,92.153661,77.838331,81.602536,83.658782,86.17113,117.080038,121.0561,1,1,2,1,2,1,2,1,2,2
69.269311,94.664459,112.417389,108.861973,130.532112,117.8489,137.222129,132.95557,133.487808,149.454407,52.490306,62.243083,66.834768,66.140692,68.633072,70.837875,73.869584,74.73444,69.538865,75.458681,38.199567,44.366747,70.71045,61.030814,74.098702,71.187639,77.791663,78.823662,84.583608,81.127438,75.258429,61.482252,82.960543,79.840227,98.545275,88.105552,107.501409,108.554291,121.843264,101.122132,55.109145,56.818978,86.950635,106.723474,113.588945,89.60955,98.503006,119.698783,119.621513,121.10195,46.223184,80.169248,76.960017,75.279137,101.580233,80.681712,78.655051,83.407387,101.577895,76.385571,42.668247,76.582867,54.604105,70.404848,78.752943,88.390892,87.048855,83.563329,87.164257,83.413471,51.149631,48.432561,66.682967,61.390517,57.291988,98.177056,64.528731,93.429534,113.922708,102.472107,50.362757,63.946343,60.860886,67.770052,63.872551,71.297239,71.907724,75.264501,70.250567,70.618777,21.488732,44.737953,60.115389,65.8083,77.890297,72.169357,75.162372,71.400026,88.905256,75.823735,1,2,1,2,2,1,2,1,2,1
