@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
42.864022,51.957582,54.782096,57.82676,60.117451,61.743829,63.612452,73.681403,72.420751,66.322191,54.61665,75.080464,68.913642,88.400621,97.402677,112.821964,120.053566,120.983262,121.708173,109.934656,2,2
41.872224,51.048031,53.67116,57.123424,59.402525,60.872055,62.576854,72.970114,71.427913,65.756017,79.563257,104.62932,95.288788,105.649425,103.284844,130.771654,133.884412,124.260527,118.154161,129.655844,2,1
41.901191,50.975854,52.902936,56.458532,58.614772,59.727988,62.904647,72.957768,71.037859,65.673248,55.002485,74.517326,68.437849,88.455926,96.300297,113.482808,121.054712,120.985358,121.254416,110.671257,2,2
41.646454,49.810015,52.631784,55.988178,58.922419,60.438028,62.576996,72.742973,70.686204,64.604118,77.278907,102.175895,91.141117,102.966788,99.355865,127.098126,130.995327,119.457444,114.317275,124.871999,2,1
40.154759,48.956848,51.689404,55.565748,58.060907,59.28898,61.656684,71.681864,69.979471,64.049456,79.712896,102.785661,92.528792,104.902181,100.604179,128.50443,132.466427,122.986577,117.072425,127.178298,2,1
41.565489,51.117905,52.616208,56.796017,59.284887,60.224883,62.811453,73.388993,71.295015,65.167206,53.377483,73.141815,66.976822,87.596113,94.812425,111.79997,120.860528,119.646117,121.249975,109.264307,2,2
39.539767,49.317418,51.40754,54.86858,57.551719,58.761688,60.970041,70.989708,70.201432,64.010788,55.571327,75.595733,69.172941,90.293091,96.945193,113.730882,123.464243,122.047233,124.050672,112.231059,2,2
40.226098,49.636139,51.687339,56.259156,58.329144,59.548656,61.61189,71.574115,70.565552,64.257415,54.824342,73.954165,68.596847,89.125841,95.35536,113.414417,120.296965,120.014035,120.696275,110.734949,2,2
42.511212,51.134053,54.126254,57.541073,59.888143,61.680071,64.214956,74.427344,72.772933,66.188327,52.726828,72.375647,66.680317,87.365563,95.495011,111.302554,119.411628,118.974011,120.016469,109.093428,2,2
40.937149,50.842766,53.610356,56.044199,58.466629,60.521948,62.394437,72.688626,71.238112,65.1908,80.06579,104.772504,94.501481,104.938131,102.40232,129.695429,133.195698,123.426958,118.355226,127.873854,2,1
40.941595,49.679245,52.227246,55.738445,58.412995,59.997534,61.99604,72.119451,70.488999,64.74122,77.483153,103.345916,93.396244,103.209322,101.236075,128.978378,132.416176,122.61577,116.943617,127.102098,2,1
43.724483,52.50558,55.115463,58.731158,61.438773,62.801238,65.0435,74.445092,72.924061,67.920834,79.395434,104.100968,93.029575,106.539358,102.682847,129.216335,134.809476,122.895917,117.814937,128.436296,2,1
42.882685,51.40667,53.905003,57.77047,59.666289,60.881011,63.134255,74.334519,71.969144,66.190864,55.846658,76.17068,69.408593,89.234846,98.33722,114.666488,121.90421,121.774698,122.569739,111.222087,2,2
42.248216,50.97515,52.745761,56.678525,59.422434,60.806379,63.345265,73.313893,72.210934,66.147055,78.348814,103.067336,93.261261,103.23627,100.378543,128.089984,133.123634,122.66525,116.253398,126.419608,2,1
40.808047,49.496658,52.862733,56.238403,57.911673,59.616433,61.569137,72.169868,70.894049,64.916006,54.27903,74.624049,67.468524,88.912226,95.764818,112.831003,121.303711,121.063233,121.943737,111.15452,2,2
41.054706,50.116573,52.38171,56.130424,58.898965,59.367666,62.080997,72.105502,70.619443,64.816678,54.452295,75.061135,68.298769,88.292346,97.099413,114.169062,121.26313,121.380597,121.215879,110.475495,2,2
43.075451,51.776695,54.000586,57.972523,60.127647,61.629938,63.567124,73.868442,72.450317,66.476267,51.899796,73.142511,67.063777,86.478869,94.346947,111.122721,118.153327,118.869843,119.638273,109.102521,2,2
40.814058,49.507255,51.8991,55.736855,58.327864,60.060605,61.697876,71.83004,70.568184,64.796414,78.670991,102.771338,92.520157,103.426509,100.579785,127.906975,132.392192,122.380799,116.760813,126.932982,2,1
40.907631,50.529423,52.707788,55.985324,59.217479,59.722553,61.770443,72.899249,70.144934,64.337466,52.997302,73.853375,66.197626,86.365321,94.523726,111.239085,119.893519,118.554773,120.71607,108.802196,2,2
41.513904,49.72523,52.933345,56.866415,58.932214,60.539108,62.299107,72.834707,71.23296,65.287863,54.219927,75.207111,68.286417,88.659145,96.446854,113.109094,122.837878,120.885747,121.951865,110.858783,2,2
43.866157,52.585251,54.912089,59.49496,60.952845,63.508608,64.68399,75.358239,73.514829,67.25573,79.029229,103.258451,94.847553,103.978544,101.231588,128.790872,133.186781,122.41763,117.810289,127.271779,2,1
43.225922,52.616246,54.763139,58.200315,61.018569,62.187222,65.153697,74.618639,72.957,67.089318,77.525202,102.582038,92.827371,102.773369,100.425804,128.255631,132.168155,122.242928,115.82076,126.098251,2,1
43.22094,51.983971,54.255001,58.097491,60.781777,61.891548,64.490831,74.887452,72.949817,67.292401,53.817985,73.059545,69.045668,88.115677,95.699823,113.34936,120.320083,119.947597,120.476043,110.53684,2,2
42.625985,51.153377,53.211464,57.276524,59.4476,60.608037,63.701747,73.613066,71.984272,65.865312,78.746144,102.459886,92.948739,103.250171,100.283497,128.255498,131.9164,121.489615,116.488696,126.400561,2,1
41.968293,51.966158,54.020144,56.916113,59.278554,60.679666,62.756999,73.475207,72.06011,66.11602,77.764247,102.431255,92.51829,103.412305,101.303571,127.95104,132.307098,122.058252,115.801939,126.36884,2,1
43.917709,52.809911,55.709025,59.02443,61.445097,63.365489,64.717434,74.895106,73.588116,67.958184,52.72417,74.013459,66.648106,87.527613,95.938365,113.29375,120.65481,120.201797,120.81463,110.32479,2,2
41.774626,51.451445,53.811679,57.569318,60.049763,61.187511,63.678368,74.1353,71.997621,65.940525,55.910329,75.1218,68.712884,89.026416,97.136204,112.620988,121.133483,120.447452,122.67792,111.24459,2,2
42.410321,50.99137,53.899745,57.281552,59.984842,61.864538,63.435241,73.380054,71.563441,66.154185,54.265564,75.497781,68.049063,88.586909,96.771069,113.627419,121.250749,120.746154,122.190376,111.412394,2,2
41.532913,50.634886,53.158446,56.423784,59.197583,60.908162,62.381162,72.460099,71.789066,65.795396,54.066924,74.282763,67.674719,87.05844,95.82125,112.803734,120.966885,120.808971,120.554147,109.746067,2,2
42.676426,51.300203,53.395647,57.578201,59.506876,61.463295,63.549862,73.643498,71.711137,66.168797,54.076022,74.245612,67.764344,88.911021,96.774211,113.371812,121.453873,120.514121,121.758479,111.831944,2,2
43.568583,52.896169,56.021091,58.589748,61.265268,62.855058,64.726769,75.274492,73.431381,67.668819,78.358872,103.612262,93.68163,104.682998,101.682063,127.840284,132.890358,122.272193,117.687773,127.252736,2,1
40.545095,49.215568,51.585447,55.666451,57.846759,59.684665,61.52002,72.944606,70.203658,64.342208,56.397027,76.925528,68.793551,90.075035,98.337193,115.35785,123.165057,122.000146,122.571835,111.922336,2,2
42.379726,51.250167,53.611953,57.708754,59.954618,61.461273,63.544774,73.761522,71.832415,65.693168,78.064737,102.923951,92.280136,103.855604,100.826587,128.886188,133.248477,122.12004,116.093479,127.337462,2,1
41.870916,51.381031,54.476429,57.936018,59.928769,61.534412,64.041325,73.780695,72.239411,66.558187,77.815595,102.388605,92.720023,103.574833,99.83977,127.739138,132.760166,122.012983,115.889506,126.188395,2,1
44.326115,53.257781,55.166756,59.190848,61.620598,63.831296,65.636196,75.701353,74.586182,68.2523,57.04449,75.136138,68.996991,89.508455,96.554749,113.798507,122.244649,121.929802,123.009517,111.744571,2,2
41.594421,51.208088,53.142104,57.183189,59.82181,61.141442,62.61522,73.515302,72.31186,65.742578,54.082,74.308414,68.003076,88.27507,95.270072,112.452237,119.852014,120.337559,121.088943,109.702183,2,2
40.603608,49.926918,51.773533,55.731933,58.032191,59.504121,61.655562,72.333487,70.908767,64.395196,79.242161,104.085707,94.456665,105.092891,104.138199,129.182016,133.950842,122.986659,118.17316,128.980505,2,1
42.228748,50.847204,53.399473,57.24661,58.822292,60.297122,62.599685,72.878649,70.846755,65.624618,79.905927,103.68911,94.558404,104.121044,101.678764,130.013519,133.81243,123.459205,118.796417,127.931099,2,1
43.736331,53.381502,55.352567,58.837069,60.854226,62.550352,64.862631,75.316845,73.522958,66.74332,54.151804,74.733385,68.222655,89.229237,95.279864,113.285902,120.731125,120.237121,122.474593,110.234379,2,2
41.280652,51.029229,52.610344,56.224724,59.265476,60.414378,62.922344,72.72427,71.367391,65.232374,54.747928,74.236873,68.635794,88.904071,96.818947,112.763212,120.194796,121.281538,122.597846,110.627845,2,2
42.388579,51.571916,54.003791,56.933285,59.901145,61.18454,63.575819,73.910053,71.786073,65.310711,78.480429,103.617105,93.48862,104.543419,101.370741,129.509108,133.494668,122.866695,116.171743,127.4021,2,1
41.991258,51.47599,53.886423,58.219273,60.227265,61.577684,63.382191,73.891907,71.92359,66.053929,54.006071,74.082337,67.396107,88.644825,95.54449,112.125436,120.403838,119.77854,121.3478,109.316317,2,2
43.155184,51.429129,54.135196,58.276385,60.31406,62.19241,64.104712,74.315384,72.384993,67.271729,78.603891,102.692731,93.236163,104.028137,101.489075,129.637919,133.151623,122.382083,116.307811,126.1887,2,1
41.370304,49.98748,53.000392,56.059836,59.17736,60.677748,63.020971,73.076245,71.202527,66.002708,53.796017,73.621223,67.233612,87.859381,95.134549,111.887033,119.612603,120.386617,121.034122,109.487247,2,2
42.293741,50.995475,52.871958,56.57593,59.694103,60.563353,63.379669,73.632485,71.442193,66.120691,78.842565,103.984872,93.525768,104.39539,101.747483,130.248356,133.199382,123.311683,117.455973,127.897053,2,1
44.940066,53.255437,55.417664,59.594139,61.85498,62.647935,65.124244,75.595877,73.845623,68.514978,54.450673,74.996115,68.432222,88.786998,95.954896,112.778409,121.3692,119.838274,121.526415,110.655041,2,2
41.961711,50.682257,52.313587,56.260986,59.082167,60.645912,62.515543,72.799097,71.139615,65.169232,77.789214,102.069876,91.602111,102.937875,100.427065,127.318122,132.089319,121.941354,115.613481,126.872232,2,1
41.923436,50.586585,52.803376,57.031772,59.144188,60.565094,62.588636,73.067364,71.201773,65.234363,78.936486,102.032231,92.667989,104.501357,100.611382,127.733545,132.733436,121.354902,116.978984,126.648098,2,1
41.113945,49.715557,52.902927,56.075228,58.311724,59.476122,62.320325,72.649837,70.987846,64.602844,79.351842,103.575073,93.944387,104.421884,101.797652,128.628665,133.337924,122.816598,117.115326,127.684462,2,1
39.931513,49.083271,50.699906,54.755922,57.675748,58.763595,60.835176,70.97018,69.627782,63.78831,54.420258,74.269125,68.235133,88.190433,95.703685,112.712987,120.58758,121.565901,122.632023,109.768891,2,2
40.778384,49.538745,51.866842,55.99826,58.369298,59.999838,62.288482,72.337065,70.631215,65.289142,54.949788,75.766566,68.171503,89.213878,97.275484,113.562496,121.819657,121.187839,123.044556,110.411775,2,2
41.976499,50.999416,52.999174,56.202146,59.224751,60.831635,62.471352,73.659861,72.220075,64.885531,79.29973,103.309087,94.375989,105.789147,102.809824,129.846382,134.759491,123.277884,117.398288,128.005305,2,1
41.006446,50.45574,52.729008,56.263815,59.110003,59.879802,62.334195,72.523733,70.871965,64.927249,79.269185,103.410266,93.488604,104.616937,101.97524,129.301574,132.882921,122.452062,117.164334,127.802811,2,1
41.703715,50.869484,53.316567,56.831805,59.392354,60.815779,63.549717,73.531683,71.670383,65.173244,79.443958,102.975159,94.161973,105.985094,102.287918,129.382603,133.129551,122.937506,117.730798,127.700557,2,1
40.218042,49.414132,50.727071,55.30545,57.034727,59.252737,61.007294,71.740741,69.883791,63.848506,77.926118,100.394941,90.97657,102.183086,99.944002,127.37304,131.266608,121.564283,114.929187,125.535021,2,1
41.538302,50.741536,52.736466,57.068639,59.705948,60.192879,63.107754,72.50141,71.616284,65.245532,77.580913,102.752916,92.355008,103.498266,101.397658,127.796694,131.859879,122.063913,115.290554,126.139685,2,1
41.9581,50.580667,53.064023,56.509409,58.972372,60.754887,62.2112,72.372459,71.85486,65.789397,80.30035,104.303735,94.303459,105.431083,102.289228,129.273523,134.023099,123.973482,117.750106,127.961064,2,1
41.553342,50.316978,53.152106,56.591513,59.158124,60.049766,62.858768,72.845133,71.890816,65.523486,54.23588,74.261039,68.914904,88.25653,95.613929,113.77237,120.93083,120.80343,121.234602,111.476192,2,2
40.490709,49.424546,51.952231,55.334029,58.086348,59.323791,61.396346,72.15354,70.412193,64.585369,77.751916,101.305179,93.058621,103.13186,101.200155,128.245542,132.016253,121.568445,115.855436,127.142002,2,1
43.390686,52.411957,53.99618,58.008502,60.840485,62.072541,64.110654,74.048433,73.063189,66.709222,54.092422,75.207266,67.962733,88.426424,95.921922,113.270999,120.853521,120.538052,121.952349,110.522703,2,2
43.037404,52.232727,54.547992,58.21625,60.318575,62.32855,63.957618,74.318674,73.115937,67.38764,54.72091,74.436438,68.383423,89.377413,95.63842,114.79018,121.77063,120.480822,121.585441,111.256996,2,2
41.278581,49.704009,52.148279,56.497244,58.059745,60.408583,61.851446,72.299971,70.48777,64.690882,79.622932,103.067817,93.689342,104.504621,102.41463,129.131887,132.486117,122.616675,117.511012,127.825058,2,1
42.676005,51.960266,54.944291,59.200687,60.584746,62.558408,63.889681,75.415654,72.639231,66.787176,79.589265,104.312912,94.719473,106.281842,102.768802,130.120646,134.597505,123.621177,118.403302,127.911657,2,1
43.781466,52.387525,55.281148,58.174946,61.636724,62.741215,65.259759,75.522629,74.02261,68.083424,79.447238,104.051495,94.919457,106.31083,101.515624,130.690648,133.403174,123.453868,118.826204,127.345266,2,1
42.521241,51.572124,53.392333,57.90778,59.92544,61.5808,63.249545,73.948916,71.884453,66.42655,78.683652,103.728147,94.186072,105.142022,101.547367,129.109497,133.760579,122.222136,117.695476,128.659598,2,1
41.099131,50.747046,53.11227,56.602233,58.551916,60.206671,62.358829,73.430663,71.274012,65.078226,54.971138,76.181903,69.694329,89.607842,97.316039,114.977817,122.927934,121.864576,122.491698,112.300807,2,2
43.214126,51.631047,54.0705,57.750219,60.053072,61.530545,63.312724,73.55372,72.447886,66.553868,80.85479,105.169748,95.860848,106.009112,102.846822,130.204929,134.296886,124.348605,119.352903,129.086877,2,1
39.742916,49.260932,51.377096,55.096173,57.533757,58.197952,60.936052,71.367762,69.748528,64.13265,79.91663,104.372551,94.726792,105.204959,102.861004,128.959325,134.509428,123.853917,118.118722,128.479794,2,1
43.111247,52.981877,55.390399,59.152077,60.7327,62.777392,64.979701,74.699901,73.756291,67.247053,77.70738,102.398931,92.570541,103.746017,100.284203,128.714802,131.973491,121.639352,116.708869,126.702093,2,1
41.076931,51.181815,52.209321,56.819581,59.229667,60.505657,62.848077,72.637751,72.211671,65.773544,54.308836,72.650659,67.143341,87.87166,95.97609,112.961805,120.702722,118.863781,121.140149,109.820264,2,2
42.700869,51.649861,54.039397,58.217861,60.10383,62.101035,64.289865,74.02998,72.858078,66.893376,53.969495,75.719606,68.661645,88.766022,96.300345,112.848854,121.055298,120.869306,121.978644,111.426548,2,2
41.447782,51.125827,52.848694,55.849993,59.042995,60.158441,62.850607,73.114447,71.240596,65.93556,54.586307,75.057193,68.181761,89.949263,96.692708,113.959808,121.277313,120.849726,122.624155,111.410674,2,2
41.229228,50.402806,52.839437,56.293848,58.874095,59.520417,63.042284,73.044003,70.964914,65.47767,78.317214,104.832257,93.303068,103.509323,102.505454,129.485225,133.06402,123.31647,117.098957,127.826781,2,1
43.174976,52.139562,54.372575,58.334784,60.921792,61.968862,63.762901,74.56283,72.68564,66.642074,79.566851,102.967641,94.120914,104.736449,101.396229,129.159371,133.611695,122.483382,117.989345,127.231193,2,1
40.755187,49.570826,52.676629,55.774606,58.802424,60.107947,62.483828,72.288232,71.032972,64.194543,52.997078,73.94597,67.603033,86.79074,95.502399,112.088322,121.408859,119.700476,120.58025,109.761993,2,2
41.872828,50.585403,53.342566,56.756406,59.05335,60.568598,62.55766,72.971375,71.525284,65.721391,54.493467,74.000418,67.99829,88.08126,95.690008,111.415821,120.427634,121.193436,121.111902,109.69538,2,2
41.944782,50.257553,53.625406,56.466046,59.393786,60.342201,62.633628,72.627496,70.914448,65.242071,78.055594,102.850086,93.20578,103.174276,101.405653,128.638643,132.114101,123.553591,116.15788,126.901175,2,1
42.644987,52.197038,54.278201,57.766082,60.388069,61.953572,63.44042,74.385987,72.308841,66.331192,78.714413,103.533206,92.542146,103.446366,101.092147,128.601727,131.551418,122.05778,116.178166,125.954688,2,1
42.283913,51.058175,53.473581,57.588023,59.734343,60.957257,63.286603,73.569501,72.143169,65.936245,77.875031,101.918896,92.343706,102.606145,100.153672,127.495149,131.828044,121.948138,115.682669,127.334607,2,1
40.837631,49.42914,52.390938,55.869349,58.559004,59.344959,62.188196,72.694915,70.485955,64.892579,52.930161,73.516387,67.618479,87.543967,95.019385,110.661544,119.953223,119.827506,121.500055,109.008546,2,2
43.508562,51.811334,54.840677,58.549572,61.124135,62.172564,64.136759,74.670783,72.91221,67.173231,79.37053,103.040318,93.391976,104.298554,101.995058,128.824215,133.129661,124.278061,117.257157,128.345051,2,1
41.731013,50.973126,53.799969,56.578886,59.846603,61.197786,62.84237,73.29213,72.135835,66.117504,52.710377,73.74275,67.693522,87.379466,95.168137,112.450608,119.409696,119.960873,120.913577,109.651857,2,2
42.349842,52.002179,54.392163,57.71602,59.548963,60.790059,64.348806,73.807152,72.325007,66.785124,54.069474,74.713221,68.222926,88.172987,96.142329,113.577064,121.602962,121.411097,122.329017,110.715104,2,2
42.418489,51.594097,53.334356,57.002127,60.461705,61.651669,63.162252,74.177679,71.821672,66.395428,54.663331,74.649606,69.24442,88.356312,96.950245,113.667294,121.122405,121.392402,121.783938,111.090188,2,2
42.351077,51.266678,53.715125,58.208872,60.393141,61.453794,62.94802,73.50667,71.483247,65.965018,77.75124,102.986843,93.586732,103.313367,101.376687,128.866932,131.38737,122.382938,116.767484,126.890041,2,1
