@relation 40dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}

@data
34.719775,62.157725,62.040712,76.169841,64.485637,66.825032,84.182941,82.924817,82.240288,89.040248,75.608401,71.422782,72.429417,68.728152,101.193271,100.568843,108.168259,125.175493,118.143522,114.067828,44.940901,40.002423,71.657925,64.096301,87.740914,88.132134,90.129768,117.451036,107.788584,88.697329,28.197257,38.656125,57.184266,66.018443,60.714022,70.906154,74.398616,86.466701,72.428648,88.448521,2,1,2,2
34.588597,61.754878,62.444969,75.608384,64.398477,66.241761,82.585192,82.999013,81.582047,88.815225,76.269666,70.082889,70.38445,67.464276,99.474979,99.089018,110.667132,123.441229,118.710503,116.080963,35.57759,47.44637,55.466437,51.186772,53.476482,61.204996,64.895306,64.46259,65.59605,63.331372,25.519173,35.574377,54.132988,64.308303,58.861005,68.678426,72.670268,84.683728,71.809308,86.853757,2,1,1,2
37.314533,64.087652,64.922371,78.149465,66.300981,67.985772,85.315138,84.77148,83.703783,90.740156,75.333375,70.722592,74.601014,66.25499,100.238446,98.813666,109.932115,124.942891,118.097111,116.923361,37.77,49.471892,57.377882,53.144515,55.381017,63.479693,66.312013,66.902897,67.621153,65.581794,55.64772,59.858731,86.628947,99.614358,114.70959,119.407198,115.200603,98.585706,106.777646,129.535721,2,1,1,1
35.922177,63.529288,63.488391,77.010906,65.175159,67.674959,83.899659,84.530049,83.012935,90.416444,77.966194,70.62104,73.352339,67.483067,101.715129,99.717281,110.070822,126.609412,118.284654,115.097866,44.221576,38.51615,69.317756,62.694406,88.2414,87.455714,89.554397,115.263559,107.507847,88.049356,26.007065,36.398026,54.389706,64.276765,58.913059,67.541607,72.527952,84.610204,71.233054,86.989139,2,1,2,2
34.418933,62.287544,61.686949,75.384899,64.237824,66.391442,82.185647,82.792479,81.356944,88.616044,34.81005,45.76959,77.868059,76.747884,78.000816,111.118945,91.863077,81.46691,120.533785,106.785706,37.127259,49.070271,57.144217,52.958843,55.175083,62.887328,65.73829,66.37809,67.072303,64.961272,54.420037,59.165056,85.482529,99.887655,115.326553,117.812482,114.199746,99.396309,105.339085,131.31278,2,2,1,1
33.838263,60.692743,62.034701,74.519762,63.358585,65.219435,81.662144,81.594321,80.836006,87.712121,35.950101,45.901856,78.473126,73.751292,77.696343,110.569115,92.371936,82.058831,119.071138,106.910045,35.757702,46.767231,55.025922,50.943742,52.673483,61.197661,64.116223,64.802443,65.341326,63.066285,26.958991,38.540772,56.454682,66.71185,61.612287,70.495696,74.579889,86.851424,72.680096,88.026027,2,2,1,2
34.435961,61.455161,62.248123,74.470214,63.83435,65.862806,82.308275,82.207555,81.174315,88.341166,33.469666,44.43072,78.023547,74.027476,78.163716,109.712318,89.854,79.878924,117.513434,106.492009,37.113698,48.942754,57.091533,53.008592,54.860723,62.989331,66.009181,66.447208,66.85965,65.146043,54.075312,59.973323,84.970622,98.97328,114.750806,117.275948,113.973227,97.384408,105.546236,129.934725,2,2,1,1
33.584356,60.758199,61.622206,74.700813,62.977866,64.943047,82.138876,81.663824,80.666537,87.849503,75.048208,70.214795,71.032483,66.107061,100.539392,97.034245,110.717778,125.271188,116.215053,115.086219,43.161108,38.734981,70.971479,63.66258,87.568512,89.004914,91.589191,115.429103,109.600242,88.1067,53.582503,60.185936,84.513369,99.780435,114.613556,118.285468,113.928017,98.427624,107.695964,128.90257,2,1,2,1
34.811058,61.731685,62.564032,75.668846,64.002266,65.857446,82.786547,82.767239,81.580216,88.83635,35.259573,44.900576,77.969318,74.363383,77.202749,109.30369,92.869336,80.611502,117.974584,106.565589,37.144648,48.982921,57.054993,52.585701,54.634575,62.832395,65.940784,66.286963,67.026486,64.839156,53.448814,61.627888,84.571538,99.117676,114.338492,118.511329,115.342584,99.350968,106.229495,128.984309,2,2,1,1
36.423099,63.483544,64.081453,77.412176,66.075601,67.652386,84.519766,84.116236,83.174428,90.907784,35.119105,46.535999,78.745332,75.044029,77.990382,110.019296,91.237321,81.503979,120.518245,107.356993,43.731611,38.403626,70.80145,64.272591,88.177613,87.955183,88.696401,115.801227,106.869893,88.231466,27.459932,38.26396,56.294924,65.595384,61.56516,69.810938,73.732937,85.030904,72.648762,88.083279,2,2,2,2
33.641005,60.756456,60.826332,74.65374,63.173043,64.887582,81.436432,81.509995,80.301947,87.576509,34.160574,45.519123,77.873809,73.404761,77.517303,110.402187,91.759122,80.652491,119.780734,106.518726,45.090005,36.076349,71.900475,63.447056,87.473144,89.395148,89.924175,118.380677,107.779122,89.035022,53.838089,61.872157,84.735755,99.756648,115.152489,118.562526,114.010246,97.693144,106.806825,128.559275,2,2,2,1
34.792584,61.680985,63.035886,76.203988,64.571063,66.8139,83.377111,83.670813,81.976752,89.61734,76.772047,72.265624,72.738087,67.056994,99.677543,97.682955,110.683551,125.09521,117.251376,116.437939,37.151387,48.897057,56.764962,52.663811,54.464898,62.701765,65.409551,66.319801,66.982069,64.702004,54.889616,59.922831,85.05332,99.182687,115.281405,118.847299,115.017646,99.375735,106.547564,130.758208,2,1,1,1
36.843529,64.422468,64.757868,77.997115,66.188091,68.928402,85.635381,85.371432,83.635667,91.050335,35.952009,45.906893,78.031181,74.308715,78.679267,110.311049,90.292247,80.56691,119.166208,107.226259,46.632158,39.085663,72.138962,64.516077,90.026869,88.766707,92.719469,116.756751,108.450824,89.619894,28.059632,39.019062,57.283497,66.24857,62.309892,71.099092,74.798686,86.95903,73.303539,89.179315,2,2,2,2
37.341609,64.708352,64.850372,78.428875,66.517554,68.732664,84.904916,85.189347,84.248769,91.293434,33.892912,44.270483,76.434343,74.457193,76.932918,110.644861,91.010644,80.0289,118.224472,107.681754,37.167787,49.093316,56.904937,52.714707,54.676065,62.816417,66.098192,66.457628,67.204336,65.025785,54.626488,60.776029,85.031306,100.479295,114.702824,117.947625,114.73733,98.809922,106.147861,130.382651,2,2,1,1
36.707027,64.257304,64.508992,78.531518,66.631187,68.552618,85.513549,84.937373,83.651046,91.247175,34.168855,44.969265,79.144289,76.865319,77.57631,111.166217,91.219083,80.848222,119.551105,107.695987,45.196465,39.749943,71.580608,64.083938,88.443587,88.944451,89.842523,117.955844,108.121511,87.672585,54.762322,61.281075,85.125292,100.13481,114.816173,119.469197,114.908013,99.219232,107.396468,130.250716,2,2,2,1
34.20771,61.002527,61.110713,75.013747,63.274053,65.488793,82.124119,82.257835,81.362093,88.431225,35.864981,44.868235,79.38196,74.829109,77.370324,109.841647,93.059504,81.588418,119.438872,106.560563,38.623367,50.523337,58.344266,54.115272,55.904498,64.062424,66.888204,67.534324,68.496119,66.328497,28.076436,38.233683,56.966613,66.108108,62.547025,69.461131,74.713306,86.746835,73.122799,88.952277,2,2,1,2
34.8804,62.300581,62.303329,76.330769,64.323259,66.683247,82.700076,83.085379,81.377563,89.045633,34.521678,45.506261,77.987179,73.563161,78.062149,108.698541,92.23619,79.730333,120.196179,106.994709,44.518773,38.968047,70.945192,62.683872,88.375715,87.725625,88.817521,117.021341,108.845309,89.490531,54.205309,59.955095,85.351711,100.01199,113.6363,119.070193,113.645925,97.885196,106.589794,128.849286,2,2,2,1
35.93327,62.303574,62.994994,76.895657,65.508743,66.880078,83.646012,83.86997,82.877081,89.600919,34.186253,45.09993,78.278129,74.64885,75.814582,110.529576,90.83323,81.692379,119.501189,105.042558,37.026288,48.673881,56.962181,52.15149,54.719869,62.863624,65.506525,66.007041,66.73288,64.542593,55.038539,61.641986,86.958007,100.462955,114.99166,119.230432,112.820095,99.41039,108.209065,131.176853,2,2,1,1
33.796927,61.100378,61.19289,74.608496,63.099346,65.047748,81.619181,81.704585,80.495724,87.535057,77.228978,71.175113,73.229332,66.168607,101.607699,101.206735,110.625949,125.111061,116.977412,116.491497,44.194493,39.57406,71.491897,64.392606,87.328772,88.121551,91.132804,117.795016,108.562193,88.356849,54.086297,60.951471,86.585399,100.892685,114.650891,118.583993,113.83999,99.211128,106.945416,130.237738,2,1,2,1
34.169881,61.497763,62.107795,75.080255,63.565554,65.450539,82.138114,82.831601,81.128313,88.042528,75.395144,70.911316,73.190733,67.508089,99.595573,99.126893,109.762234,125.46543,116.398597,115.847972,37.662274,49.468384,57.26347,53.447857,55.009777,63.485037,66.572045,66.54801,67.618466,65.496575,28.252132,38.373506,56.738947,65.603742,61.953952,70.49657,74.675764,86.687627,73.196152,89.465944,2,1,1,2
35.605667,62.34787,62.474764,76.761676,64.731667,66.857642,83.312094,84.000307,82.000589,89.670231,37.127727,45.518922,80.831676,75.436332,78.755818,111.865843,92.84678,81.860494,120.224485,107.855828,44.533433,38.535451,71.45283,64.151017,87.437791,86.432736,88.760892,115.438869,107.831618,87.302492,27.129709,37.460421,56.246923,65.690207,61.429257,69.479656,74.085616,85.554671,72.025042,88.350598,2,2,2,2
35.655529,63.139048,63.427553,76.549655,64.864456,66.85638,83.450032,83.521926,81.978516,89.133806,76.815035,72.406224,71.717913,67.060412,99.314404,100.06576,110.600948,125.203608,115.070969,116.135842,36.772843,48.376963,56.632937,52.648696,54.515755,62.728205,65.46252,65.996618,66.979393,64.704202,51.890789,58.161942,85.426749,98.290514,112.338829,117.648006,113.868086,97.092696,105.613995,127.770008,2,1,1,1
35.012246,61.875899,62.235814,75.961343,64.426698,66.841981,82.565875,83.237757,82.0681,88.479752,35.035229,43.622021,77.389697,72.955887,78.434623,109.267983,89.710473,81.306978,118.232436,105.763501,37.007878,48.969108,56.743735,52.647162,54.503742,62.672096,65.520603,66.120327,66.945128,64.682993,26.670901,37.721185,55.493183,64.763892,60.173688,69.3005,73.954035,85.603605,72.323696,87.542434,2,2,1,2
34.514685,61.706462,62.097649,75.565454,64.655401,66.26685,83.238777,82.631228,81.840734,88.671163,75.131249,70.319193,72.349753,67.480576,97.541845,99.847698,111.002516,126.380286,118.110985,115.295137,35.217479,46.868223,55.240669,50.999164,52.842245,60.951462,64.25132,64.486715,65.104344,63.547443,27.248991,37.769349,56.052505,65.788819,61.9401,70.267676,75.080142,85.970623,72.372588,87.722638,2,1,1,2
32.943,59.976501,60.473141,74.342675,61.902592,64.468358,80.815068,81.055661,80.310208,86.910582,33.856522,45.242772,78.076731,73.566989,76.14584,110.544981,92.275373,80.605089,117.826811,105.964544,36.90102,48.597662,56.407015,52.24817,54.748959,62.549658,65.663499,65.777652,66.799146,64.519305,28.088198,38.219598,56.587353,66.344281,62.194883,70.486383,74.33118,86.640731,72.833737,87.99539,2,2,1,2
35.387398,62.218408,62.877118,77.29498,64.955561,66.42409,83.619771,83.390272,82.892579,89.661407,76.459248,70.84653,73.407719,67.650142,99.956913,99.500234,111.955831,125.468314,117.627371,115.039616,44.539491,38.92615,70.609078,63.31891,87.591771,88.334113,89.295525,117.7755,106.735837,89.089666,27.570563,38.743661,57.808677,65.958705,61.861558,70.25878,74.137968,85.926428,73.789959,88.602318,2,1,2,2
33.768628,60.765888,61.338092,74.828797,63.428224,65.248796,82.352848,81.625779,80.657955,88.045243,34.675565,44.546965,77.098019,73.373852,75.863053,110.58874,90.188019,81.213656,117.960957,105.363141,38.061512,49.488713,57.67559,53.603422,55.5478,63.865894,66.698825,67.171455,67.907352,65.596,27.331367,37.129242,55.824598,65.630963,61.523867,70.134895,74.766591,85.465062,73.069175,88.499554,2,2,1,2
36.746003,63.243042,64.222361,77.319323,65.920495,67.569625,84.126173,84.48351,83.423132,90.254787,77.735236,71.89439,72.167999,67.877524,100.859184,98.967862,108.832535,125.730901,116.711451,116.549815,36.970325,48.941639,56.743225,52.829879,54.322322,63.224195,65.580601,66.448661,67.338826,64.576456,27.021728,37.319613,56.630185,65.509055,60.691775,68.888565,73.553053,85.722894,72.910029,87.019277,2,1,1,2
35.989462,63.204845,63.116358,77.028336,65.16566,67.169063,83.812855,83.668771,82.246093,89.893202,76.319226,72.013131,72.980046,66.439809,98.589224,101.879882,111.162589,125.086089,115.656261,114.994898,34.460884,46.434892,54.212821,50.065246,52.429445,60.431584,63.197164,63.876322,64.59074,62.359206,26.930311,37.519761,56.718202,65.865783,62.115491,70.370912,74.449057,86.599536,73.109817,88.634001,2,1,1,2
35.367435,63.092257,62.692121,76.432701,65.220304,67.516155,83.835537,83.557377,82.736756,89.827028,76.043498,69.585345,72.501706,65.8323,98.529005,98.222693,109.872248,123.953504,118.202234,113.47412,44.395493,40.574972,70.921861,63.098133,88.072212,87.727693,91.80813,118.741587,107.905632,89.920892,26.968353,38.175749,56.937397,66.1644,61.550882,70.162975,74.497584,85.410892,72.77061,87.853988,2,1,2,2
33.221908,60.24996,60.78509,74.37712,63.349675,64.943028,81.380851,82.172169,80.908557,87.697066,33.405853,44.864191,77.563271,73.703775,77.950533,110.710754,91.880673,81.774506,118.943764,107.169655,44.108615,38.874128,70.55224,62.789099,88.379451,88.67949,88.844547,115.806078,107.871156,87.613651,28.620591,39.541178,58.032485,67.507097,63.476116,72.159258,75.8112,87.409433,74.530228,89.808946,2,2,2,2
32.222314,58.893441,58.990158,72.968535,61.845657,63.573163,80.03803,80.386448,79.085658,85.794727,75.552991,71.787114,73.349066,68.854677,99.295996,101.042632,111.24178,124.295658,117.890117,114.969789,45.276417,37.937802,70.323351,63.18268,87.879431,87.86488,90.17764,115.447693,108.004425,89.225621,28.173283,38.675684,57.671477,66.939535,62.440612,70.64229,75.553122,86.473812,73.845471,89.672845,2,1,2,2
33.617911,60.652111,61.834243,74.995341,63.646541,65.796786,82.491523,81.953408,81.030338,87.656246,33.301077,43.759218,76.674731,72.726168,77.064217,110.423754,90.704393,80.727837,118.789424,107.394144,46.102232,38.929685,71.851294,65.342768,89.815354,88.679682,91.416217,117.703776,109.568728,89.122104,54.219346,61.136461,85.534698,99.780699,114.475185,117.33647,114.00239,98.011885,106.214292,130.08639,2,2,2,1
35.098442,61.762443,62.347542,76.104036,64.375537,66.189608,83.150186,83.426948,81.814202,89.366986,32.587562,45.201783,76.94224,74.188178,76.157091,109.512483,91.397056,80.995447,117.077749,106.193778,43.785833,39.441635,70.367109,63.162592,89.701802,87.995683,90.662324,117.346425,109.874046,89.706439,27.9352,38.323236,58.087001,65.637858,62.259336,71.09886,74.846709,86.83348,74.066887,89.380694,2,2,2,2
37.173603,63.736837,63.910041,78.165696,66.254928,68.322569,84.619502,84.915445,83.609968,90.726619,34.247178,44.847158,79.367251,74.737438,76.532576,109.838424,91.726692,80.557591,118.940289,106.095074,44.627764,39.081739,71.598064,62.741794,88.318843,89.841083,90.932636,116.48519,108.184214,88.631105,26.870964,36.896314,55.375824,64.918229,60.158733,68.866611,73.811842,85.468638,72.021946,87.666522,2,2,2,2
33.204415,60.532845,60.975011,74.22753,62.750017,64.48271,80.625803,81.075316,79.859614,87.094964,76.507757,72.027903,73.168611,67.676953,100.959938,99.018165,111.325682,124.463399,117.70323,117.003823,35.910097,47.182797,55.533061,51.461462,53.267915,61.494157,64.123432,64.987323,65.455675,63.354234,27.244891,38.201021,56.817313,65.042205,61.294851,69.656751,74.054391,85.796071,73.41647,88.208311,2,1,1,2
35.396223,62.224221,62.659637,76.22504,64.416353,66.779811,83.139835,83.179242,82.058954,89.059434,36.868031,47.876443,78.442739,74.783104,77.811945,111.531482,91.286776,80.981489,119.07422,105.615257,44.54519,39.30471,70.629079,63.701793,89.962795,88.874484,90.387552,117.036754,109.656882,89.865529,52.516061,59.932428,84.199395,99.592602,113.628582,116.816258,113.74069,97.385085,105.63544,129.527777,2,2,2,1
34.412898,61.224684,61.91876,75.391192,64.533817,65.828053,82.596879,82.682596,81.564509,88.51887,33.446455,44.817609,76.851497,74.831248,77.000541,109.028545,91.486409,79.733596,119.158096,107.090546,43.526062,40.232793,72.143241,63.634832,88.236149,90.535673,90.093735,116.781889,108.318648,89.175038,54.19425,61.302862,84.680627,99.74567,114.725411,118.600818,114.427438,98.563534,107.46243,129.937439,2,2,2,1
36.350171,63.108856,63.481771,76.767112,64.438133,67.437827,83.892998,83.808614,82.632299,89.802888,76.232079,73.088561,73.393628,68.091081,99.602041,99.396771,110.480065,126.209547,116.211301,115.882138,38.154883,49.965773,58.031011,53.933655,55.474608,63.665788,66.6806,67.153304,68.210499,65.860069,27.140247,38.347537,57.579711,65.881492,61.291203,70.772768,74.491158,86.685804,73.475368,88.473767,2,1,1,2
33.752143,60.938235,61.316745,74.756595,62.6392,65.642501,81.830869,81.93334,80.752396,87.67858,36.31728,44.908836,79.231668,74.994221,77.714149,112.121904,93.018942,80.828477,120.106104,107.864375,37.606846,48.819759,57.384839,53.157447,55.090327,63.093098,65.974257,66.734288,67.414677,65.067706,54.165369,60.837827,84.779195,99.586737,113.621306,117.769695,114.551071,98.490396,106.179866,129.165805,2,2,1,1
36.255574,62.62033,63.603516,77.126439,65.233465,67.855663,84.024263,84.25641,83.026227,90.469004,35.415948,44.917805,78.094978,74.971845,78.64522,110.717408,92.494833,81.143517,120.099144,108.105727,45.180586,39.222392,69.933265,63.163343,89.125462,88.429312,89.983016,116.654355,108.682227,88.544769,25.823441,37.118095,55.716044,64.15618,59.131167,69.62798,73.650717,85.170754,72.372007,86.64818,2,2,2,2
35.946188,62.827463,63.452414,77.246705,65.097606,67.183235,83.986615,84.287746,82.39095,89.772822,38.213492,47.071124,81.937879,76.578448,80.513497,111.788052,93.242353,83.212267,122.08113,109.035816,45.060168,38.824196,71.695177,64.877252,89.269136,87.451316,89.509271,116.747334,108.141821,88.312496,26.327149,38.398167,56.863329,65.307134,60.782535,69.831691,74.253325,86.063082,73.415304,88.01322,2,2,2,2
35.526792,61.844571,63.10114,76.967028,65.127528,66.786293,83.513562,83.960367,81.641704,89.279559,35.988641,46.669745,79.313269,75.664292,78.153694,112.176821,93.691053,83.510863,121.656752,108.665341,37.210959,49.157296,57.497956,52.92491,54.979817,63.577856,66.274469,66.700724,67.26159,64.996267,25.931771,37.180393,54.838254,64.673364,60.733577,68.121081,73.648274,85.31413,72.407194,86.584285,2,2,1,2
33.058839,60.317787,60.649378,74.283503,62.273158,64.538487,81.04145,80.911972,79.867619,87.330526,36.382492,44.851845,78.750261,75.129441,77.663421,111.927705,92.653961,82.712768,120.555612,107.726478,45.599181,40.522532,70.759019,63.411,87.265131,87.761747,88.683513,117.295238,108.646388,88.716789,27.274956,37.482292,55.831726,65.876129,61.053619,69.49738,73.648964,85.195021,72.337265,87.737572,2,2,2,2
35.987929,63.063255,63.152501,76.865571,65.478993,67.555749,83.679497,83.728713,83.364874,89.981562,35.244152,46.511571,78.545772,76.275668,78.008415,111.492929,92.189782,81.766571,119.429951,108.114,45.993256,38.920571,71.052773,63.984988,89.535568,90.127787,91.585257,118.198569,109.282174,88.060606,55.066128,62.961402,86.355181,100.205295,115.515078,120.495315,115.234845,100.377681,107.076474,132.479158,2,2,2,1
35.763974,62.923531,62.808658,77.138807,64.686694,66.824028,83.743817,83.748257,83.001835,89.580297,74.630199,70.391498,70.559991,66.461046,99.799333,98.346344,110.633741,123.961277,116.570876,113.238705,45.303017,39.745727,71.777352,63.654569,88.224542,89.216766,90.929316,118.143794,107.932848,88.553592,28.116004,38.801218,56.929814,65.564319,61.467882,70.957083,74.082254,86.035488,73.397049,88.211036,2,1,2,2
