@relation 60dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}

@data
55.476517,60.741272,62.264277,46.270003,98.860023,98.587288,109.677743,62.61985,83.898352,93.87574,20.615525,38.986679,61.542285,65.201523,61.478025,71.812344,65.349792,64.663738,66.668392,82.207639,22.592221,60.338277,71.375993,68.533526,105.157406,103.924384,100.438576,88.823341,102.542594,123.817016,40.033552,26.467449,71.354767,66.519566,47.571128,63.930133,67.606776,105.715314,91.92104,113.989235,75.563042,79.362154,75.19772,43.328628,89.724058,51.932005,100.858964,71.232676,94.428577,81.110671,38.692391,66.829723,51.227925,80.876764,37.568159,49.460545,58.394553,74.396887,64.64353,87.398359,2,1,1,2,1,1
54.91832,58.813693,61.519763,45.842424,99.843187,99.335673,109.781994,60.808006,84.944494,96.462875,20.523221,39.288489,61.795381,64.305723,60.589874,71.939572,64.593539,64.36923,67.130442,81.248759,70.36778,82.320526,104.469885,119.006361,117.106952,125.835999,134.73333,131.645947,117.023718,126.415763,40.205108,26.292419,70.558446,63.715717,46.911665,64.877181,67.333461,105.95394,91.932765,113.092457,69.060366,86.882667,103.129151,121.003009,97.849678,122.731823,105.39572,120.934893,107.311765,143.540764,27.713119,32.09377,33.609018,65.526689,83.616836,92.385675,93.431948,109.724581,103.616442,109.191129,2,1,2,2,2,2
54.803133,59.338684,64.096102,44.627432,100.449253,99.270093,108.732483,61.314057,83.167673,94.576153,20.757461,38.99689,61.4146,64.901754,60.567999,71.293881,64.41121,64.659332,66.669615,81.230702,68.930613,81.321158,103.270931,116.756477,115.861862,125.115241,134.324313,129.372418,114.780943,125.421372,38.868267,28.402351,72.064088,66.158346,47.345249,64.429706,69.60033,107.782356,92.519595,114.792397,71.059785,88.764644,105.471558,125.948979,100.113143,123.78111,106.98994,122.667983,111.342721,144.930252,37.778792,65.396661,53.934066,81.644105,35.734823,47.62651,56.920886,73.558433,63.878234,89.597312,2,1,2,2,2,1
52.801375,59.986077,62.07312,44.94776,99.12368,99.59531,109.534396,64.238997,84.041126,95.219821,39.299141,61.306287,39.913248,53.894262,60.201866,74.666421,100.569629,110.63603,106.12584,120.102523,23.335615,59.645465,72.655104,68.148616,105.12518,103.918883,101.281024,88.57198,103.521846,123.875359,39.9738,26.08279,74.276646,65.836296,46.213719,63.695364,67.834115,106.741503,92.220414,115.181185,74.326672,80.706715,74.612908,46.274403,92.342701,55.049818,100.04259,70.195793,97.081192,81.659144,27.892044,30.941604,34.059512,64.450975,83.337479,91.203292,90.61473,108.614054,101.608601,107.154903,2,2,1,2,1,2
54.7646,61.871468,61.196366,45.820271,100.038179,100.234119,109.753673,61.282913,81.007505,94.815465,38.811493,62.183079,41.726547,53.958911,59.805012,73.365999,98.464172,108.081214,105.324362,121.547226,70.605289,83.995441,104.929091,119.732794,118.551599,127.755326,135.984523,132.793023,117.233641,127.253127,64.205699,52.172547,76.297032,68.799488,63.426935,105.925124,71.479252,87.633661,104.960619,112.165715,67.624637,87.051999,104.114525,121.609175,99.559696,121.804275,106.238476,122.484632,109.435765,144.500463,27.351806,32.063973,30.659376,65.040788,81.350742,90.691081,89.876906,108.449388,101.35085,108.416987,2,2,2,1,2,2
53.706321,59.458214,62.935557,45.963231,97.329447,100.699513,110.358963,61.91256,81.820832,96.084781,20.714221,37.897705,61.157989,63.894745,59.773282,71.401669,64.361278,63.488019,66.11426,81.28102,72.021053,84.890586,106.142349,120.36674,119.986828,128.794332,137.098275,132.426788,118.776944,129.207283,39.24831,28.6331,71.892251,65.628239,45.494639,63.114577,67.4635,106.588147,92.242698,115.866572,76.241735,78.103189,74.525871,44.382252,89.720317,50.433233,99.782404,70.078635,96.404138,81.393873,27.007702,30.808581,33.481698,62.512404,81.713346,89.76747,90.092042,109.518868,102.340488,106.45269,2,1,2,2,1,2
53.977172,60.161513,65.184335,45.674115,99.936139,98.29795,109.568355,62.477972,82.726665,95.759378,38.000496,57.845992,39.029635,51.149789,58.913462,73.920105,97.995574,106.304761,104.132036,118.65916,24.722081,59.505553,72.599793,66.765547,106.34787,105.486498,101.407893,88.855014,102.541067,124.598042,62.89819,53.296714,75.265028,69.579205,62.654702,106.327344,72.885496,86.744626,104.341417,111.106957,73.983846,79.367507,73.587556,43.869195,91.65836,51.734935,99.395501,72.438697,95.377364,82.466111,40.32158,64.929682,53.189113,80.96429,36.333031,49.16655,57.327956,74.21184,62.921214,87.749669,2,2,1,1,1,1
54.453453,59.636349,61.35378,45.60447,102.020391,99.855616,108.241255,60.378747,82.022576,92.778126,20.486893,38.479812,60.913204,64.662414,60.389679,71.942665,63.877649,64.288615,66.860522,81.066528,25.5735,61.434601,73.028308,70.565398,107.086255,105.750286,103.519902,89.350912,103.986387,125.405708,39.966396,28.479513,72.185505,67.226337,46.606973,65.043589,69.571342,106.040518,92.788798,114.568691,68.022322,87.480415,104.322861,123.41552,97.860329,122.263551,103.464136,122.408657,107.817614,144.123569,26.98386,29.672514,33.615074,62.612926,81.050266,89.149758,89.317079,108.477994,101.731567,106.913292,2,1,1,2,2,2
55.279409,59.608679,61.146771,46.679371,98.87824,100.524754,110.572402,62.330967,85.023417,97.1597,36.671127,58.877984,40.624032,51.494244,58.62594,74.775805,97.309988,106.7471,105.29322,120.892167,22.169856,58.661921,70.748301,67.519322,104.814912,105.430897,99.847335,87.143875,101.539508,124.365938,39.082959,26.735031,70.517499,66.282467,45.458957,65.572034,67.20415,105.705199,91.657632,114.551234,68.788816,85.921646,104.486931,123.723923,97.755095,122.266068,104.366223,121.306996,108.133544,145.032804,38.167967,64.551464,51.298698,81.965183,36.819335,48.57709,57.549255,73.586435,64.954109,90.081953,2,2,1,2,2,1
53.860942,60.653424,63.930766,46.385327,99.344398,100.244228,112.453396,61.650443,82.782763,96.080464,18.346021,36.438049,58.642993,62.530053,58.272366,68.973534,62.536246,61.606075,65.071763,79.868012,71.73295,83.82728,104.413879,120.440423,118.63128,128.050353,135.89389,132.15951,118.324551,127.410434,40.733607,26.23619,72.508341,64.622614,46.844534,62.549628,68.638596,107.280825,90.928594,112.855395,73.109195,77.131089,73.41619,43.668497,87.578822,49.894051,99.355447,71.030944,96.292768,80.873232,40.405731,66.841524,52.932043,81.168826,38.262016,48.76665,58.646139,73.288134,63.540171,88.280548,2,1,2,2,1,1
53.386011,59.381133,63.446727,45.094917,98.857598,97.758666,107.638306,61.895135,82.862293,94.636544,22.057114,39.703933,62.223457,65.44577,62.030656,72.633801,66.310628,65.718286,68.352313,83.039632,69.660226,82.880518,103.707476,118.046032,117.167338,127.139143,135.692166,131.166741,116.336095,126.165315,64.753366,54.300373,77.007029,70.849586,62.617773,106.032111,73.842426,88.109419,103.689561,111.404242,66.830405,85.79463,103.240143,121.653338,95.681062,121.25023,103.978857,119.569642,105.763005,142.589585,25.543437,31.486774,33.833601,63.112588,80.692899,89.114563,89.34427,109.2094,101.661465,106.340638,2,1,2,1,2,2
52.538609,60.041103,64.19862,45.850347,98.839801,100.812923,108.407265,61.179786,82.846902,93.921517,20.965844,38.594714,62.272364,64.982832,61.282925,72.245795,65.099319,65.098246,67.229571,82.284742,71.173479,81.85968,103.519226,118.7863,116.459118,126.634807,135.236448,130.48494,116.628807,126.806495,39.896471,26.171292,73.110286,65.461148,47.478019,63.672693,67.568933,106.892148,92.964814,114.666042,67.474409,86.982427,103.765257,121.668855,97.699905,122.083796,103.32971,119.829825,108.092726,145.731552,38.987091,65.381982,53.911884,80.535668,36.311028,48.488674,58.825139,75.161954,62.977587,88.582392,2,1,2,2,2,1
53.70043,61.26221,63.270893,46.058803,99.739942,100.239336,110.712212,61.261521,83.914267,94.668608,37.164624,59.293334,38.809817,52.529156,59.218243,74.137966,98.335327,109.53091,105.509096,118.908059,24.124629,60.101913,72.850282,69.077648,105.935057,104.574961,101.443188,88.678601,101.657346,123.153383,64.273242,52.724717,77.455916,69.704,64.064174,107.470643,72.398025,86.747533,104.700849,111.439086,74.50647,79.322001,75.972144,42.911662,91.374757,52.387869,99.044239,70.3133,96.658146,82.086016,28.024092,32.872722,33.925513,64.210474,82.67862,90.09371,91.033164,110.551725,101.231994,107.079968,2,2,1,1,1,2
53.122975,60.120614,63.076917,44.870778,100.531777,99.382462,110.217731,63.296355,83.041146,96.705943,36.998632,57.231308,39.639109,51.29012,58.712162,74.249256,98.585135,108.19096,104.945588,118.965459,24.500861,59.977694,72.723207,68.896865,106.673393,104.449356,100.502071,87.547855,101.990653,122.932934,39.879331,26.754473,70.877377,66.252779,45.280777,62.772329,66.781872,105.747374,92.767737,112.39847,68.042187,87.171858,101.657018,122.181901,97.297243,122.275897,104.033119,119.86856,107.336834,143.76748,29.975554,30.484962,32.741001,63.318538,80.868556,90.157783,92.416131,109.855309,101.760819,106.417086,2,2,1,2,2,2
53.889676,61.676338,63.309663,47.792027,98.381233,101.15314,110.398187,62.886052,84.498387,96.043055,20.838681,38.776869,61.85239,63.723139,60.672939,71.787042,64.606848,64.584505,66.871478,81.493345,24.088172,60.724531,73.029469,70.218741,107.643214,105.303839,103.13896,88.454348,102.716132,124.541885,64.044961,52.346031,77.586422,70.43117,62.608148,106.83699,73.591642,87.240712,105.112237,111.446424,68.593863,87.518014,104.765785,124.037253,98.131157,122.666208,105.958838,121.980004,109.748382,144.407456,39.884747,65.691251,53.855097,79.299824,36.453486,47.877164,58.078276,73.954474,65.019852,88.413861,2,1,1,1,2,1
53.253741,61.888403,64.471514,43.426434,98.084273,99.571353,110.838473,62.674668,81.480915,95.922332,20.001024,38.524,60.608866,63.525211,59.634257,70.999599,63.752943,63.146665,65.773406,81.228457,69.537481,83.301762,103.826285,118.76474,117.124834,125.79448,135.690861,131.251315,117.425723,125.943691,41.545774,26.327439,73.687875,67.767426,45.135577,63.849669,67.524794,107.994822,92.76446,115.233033,68.125908,85.532579,104.350799,122.221945,97.935089,121.714541,104.733472,120.8998,108.293813,144.120912,25.713028,30.776375,33.233701,62.004139,82.608402,91.112782,90.805683,109.607749,100.128944,106.628163,2,1,2,2,2,2
54.802339,61.194076,63.990241,46.612264,99.958701,101.07886,111.29937,63.154418,82.973129,94.987619,38.5317,59.627754,40.152465,52.385633,61.086185,74.637463,100.972441,108.888463,104.734223,122.871829,72.169565,84.473372,105.817816,120.303565,119.95967,127.758752,137.371925,132.417868,118.431436,127.414285,39.579212,26.619527,70.966161,66.226486,44.759111,65.410208,67.236187,105.808717,93.052412,113.118579,74.230723,79.007378,74.839858,42.656945,91.052723,50.354582,99.249589,71.537086,98.300816,80.804016,39.346113,66.045946,53.185547,80.350649,37.025376,49.476206,58.525435,73.546702,65.175143,88.792151,2,2,2,2,1,1
54.659838,63.104179,62.907071,46.678637,99.470678,101.208425,110.159834,61.636067,82.731875,96.034104,37.131948,59.189805,38.614107,51.958469,60.423432,72.368718,96.633015,108.40345,103.645874,119.767123,23.682213,60.774405,72.648515,68.169761,104.536734,103.996738,101.707738,88.397591,100.760836,124.459472,42.346893,26.366231,72.698195,66.108237,46.451404,65.482548,67.006309,106.516467,94.127307,113.283535,69.436656,87.158562,103.850588,122.5842,99.080515,123.515172,106.553957,122.008116,107.972302,144.582239,25.733971,30.94624,34.35133,64.902645,82.67953,90.432989,91.105482,109.524933,102.261534,106.600241,2,2,1,2,2,2
53.533292,61.087291,64.121405,46.177351,99.072562,99.99209,110.178351,62.326863,81.63377,96.94214,38.264125,58.922036,37.735174,52.193902,58.858479,74.650101,96.755824,107.751331,105.477822,119.299481,70.965085,83.931845,104.371394,119.796336,117.911434,126.782268,136.357215,131.370252,117.564193,127.272334,39.410628,27.711586,72.081871,65.266733,46.395227,64.136559,68.677765,107.17283,93.351533,114.18566,68.509752,87.644597,104.609409,122.783589,99.286698,122.180695,105.090425,122.408746,107.861533,144.770419,38.952688,65.988622,52.633322,81.394334,36.714267,49.702667,59.854478,73.700696,63.823736,90.578849,2,2,2,2,2,1
53.314456,61.550253,62.589063,45.007732,98.761642,99.200469,109.701427,61.787372,83.36017,97.363885,19.543394,37.96398,59.315794,63.108589,59.780358,70.399972,63.007764,63.654835,65.527887,80.217171,71.018784,83.036865,104.943515,119.155254,118.27509,126.908343,135.38906,131.636836,117.451858,127.21769,38.802867,26.914347,70.936165,66.343245,47.831878,64.207107,68.030895,105.72422,93.664763,115.830194,75.087289,79.231685,74.922684,46.752458,91.430991,53.903717,100.276234,71.524315,98.591198,81.179281,38.459708,67.435144,53.273745,82.779475,37.678761,49.025098,58.775609,77.335072,64.007141,89.527673,2,1,2,2,1,1
54.637251,58.665747,62.804023,46.186834,100.202364,99.891717,110.916298,59.67672,82.795014,96.949558,20.62235,38.684388,60.721511,64.686576,61.353341,71.639643,65.122287,63.888625,66.472143,82.018942,69.012525,81.059466,102.736768,117.20249,114.935911,125.00742,133.58149,129.080087,114.775225,124.823203,38.892687,27.235839,72.974256,66.305985,46.660313,64.116391,67.933819,107.50419,92.580172,117.035478,75.56208,79.563276,74.847477,43.267249,90.446044,51.8315,101.415413,71.925834,99.672825,81.431186,41.358322,64.861719,52.295794,80.937237,38.68694,50.291705,59.674964,75.500895,64.004598,89.9676,2,1,2,2,1,1
56.116209,60.984029,63.024478,44.901294,101.308808,99.726375,109.829269,62.620751,83.861702,96.53111,37.452442,59.151847,39.823295,52.012196,59.500219,74.770446,99.473137,107.925679,105.09553,120.436899,24.793574,60.338198,72.279651,68.974629,107.63115,105.401768,101.606005,87.896176,103.413846,123.867062,41.961287,28.002237,72.676284,64.244504,45.072587,64.395895,67.590467,106.989346,92.091046,113.600936,76.293068,79.649279,73.850883,43.574425,91.500393,51.73589,98.679718,70.286692,97.4901,82.444664,26.020351,31.632977,35.253531,64.254449,83.373456,91.488195,92.932333,110.572038,103.13845,108.37713,2,2,1,2,1,2
54.925258,61.605678,62.494811,45.919193,99.859028,100.565063,109.245936,61.932894,84.20315,96.196628,19.585228,38.242064,59.692745,63.180847,59.580072,70.231736,63.452273,63.261993,65.361907,81.095581,71.743591,84.502876,105.613286,119.910053,119.063539,128.068678,136.893623,132.590295,118.716452,128.903038,65.972199,54.577171,75.494809,72.382052,62.116451,107.191497,73.680464,89.14745,105.00773,111.835471,74.855649,77.668456,73.498209,44.570672,91.708201,51.935754,98.036341,70.740683,96.603813,83.896322,39.124296,65.846072,53.852475,79.817622,37.699213,48.102417,58.652469,73.670568,63.335891,88.663331,2,1,2,1,1,1
54.499186,60.533083,62.45381,43.813081,100.019455,99.388891,110.467211,61.445181,80.810062,95.780395,38.175896,56.578659,39.001948,51.783182,59.450073,76.054301,98.824683,108.595511,104.800379,118.817528,71.465833,83.799807,103.997935,120.821273,118.556534,127.786759,136.380559,132.015658,118.12687,127.554681,39.536708,27.214531,71.959531,66.214585,44.793492,64.155472,67.96683,105.301079,92.058186,115.110775,70.801183,87.476458,104.947563,124.041047,99.174839,124.229182,105.91781,122.690225,109.881861,146.519928,27.856794,33.448486,34.110492,64.745921,81.765118,91.138491,91.283108,110.05824,102.001455,106.883124,2,2,2,2,2,2
52.939225,59.887196,63.187719,43.938088,99.427644,100.540041,108.874518,61.487389,83.475289,96.374196,21.124134,39.065883,61.600955,64.773874,61.089885,71.80053,65.220743,64.431772,66.491126,82.501955,71.618999,84.28465,103.905384,119.486143,117.909432,126.78882,135.327906,131.394485,117.904387,127.458321,65.340915,53.168458,77.28715,70.356938,63.950437,106.888491,73.07841,88.078243,105.841581,112.672273,74.70728,79.656721,74.323987,44.808088,90.186245,50.931493,100.556207,70.327085,97.726147,80.882262,26.481655,34.142803,35.372191,64.177406,82.327842,90.628738,92.358679,110.874507,102.454802,106.232359,2,1,2,1,1,2
55.407817,59.850906,63.276987,44.184073,100.349045,100.241921,109.430273,62.525814,82.677346,95.117531,20.213621,38.490445,60.893139,64.496237,60.553601,71.131465,64.409425,64.883529,66.392783,82.012495,23.316064,60.323168,71.438562,67.63504,104.719153,103.801324,100.596726,87.941788,101.554337,123.276133,38.835144,27.180393,71.551534,65.240488,45.400892,64.110698,66.842506,105.560716,91.299376,114.238648,69.298302,87.626424,102.600595,123.042757,99.858073,123.136223,104.782867,122.400755,109.13867,145.698858,25.350334,32.297867,33.611494,63.338829,81.791686,92.009853,90.63519,109.669557,102.158015,108.258595,2,1,1,2,2,2
54.775653,59.427887,62.621129,45.842398,101.107404,99.463215,110.369312,60.014219,85.714185,96.184052,40.515598,60.446164,41.938039,54.217736,61.268502,75.407496,98.74261,108.265907,105.820643,122.144946,72.899246,84.277671,105.747384,121.711059,119.429066,127.754582,137.889666,132.481325,119.245949,129.190149,39.853649,27.67334,72.295099,63.801945,45.501652,63.786061,67.759337,105.11937,92.298571,113.344069,75.315159,81.454724,75.360372,44.98769,92.316725,52.978511,101.530756,72.263441,98.227221,82.310491,26.284934,31.931072,34.821961,65.071422,83.959648,91.523834,91.700671,111.499774,104.052583,107.169886,2,2,2,2,1,2
53.688189,61.855297,62.925004,45.920783,99.375321,99.908861,110.958896,63.294748,85.160283,96.072807,38.333207,58.855969,39.236007,52.062605,59.268233,73.732567,99.123334,107.751948,105.529938,120.137645,70.887758,84.011138,105.512376,119.881954,118.535268,128.247724,136.023527,132.887986,118.419492,128.1402,65.117803,54.660125,77.126835,71.080154,64.355376,106.761411,74.069595,88.777025,105.303319,112.929754,75.019998,77.239364,73.924865,43.856015,90.290735,51.578641,99.569254,71.009805,96.630426,82.68735,38.26372,67.309029,52.860634,80.251273,36.714682,49.457106,57.92686,73.437004,63.072348,89.651503,2,2,2,1,1,1
53.875565,60.19672,62.314149,45.393418,97.351627,98.878966,109.999371,60.363269,84.877225,96.150574,20.236336,38.946634,60.57841,64.131895,60.755853,72.342609,64.873498,64.331606,67.475786,82.086114,23.814916,59.806607,71.915736,69.44446,104.993954,103.335857,99.191931,87.394223,100.350839,123.561611,37.368904,27.195742,71.699953,65.510814,47.494369,65.169511,66.569334,105.34899,93.411479,112.918471,75.117168,78.773777,74.643754,42.476787,90.041017,50.732397,99.595336,71.409192,96.075165,80.691575,38.726309,65.226053,53.462386,79.80081,37.199766,48.646722,57.765921,73.636435,64.109084,89.282604,2,1,1,2,1,1
54.216133,60.570329,62.598257,45.465355,99.169179,99.355802,111.450991,62.124781,83.463877,95.089062,37.964141,60.120043,39.248221,52.255607,58.515939,71.289078,98.23256,108.138978,105.145322,120.402419,24.785657,61.506835,72.703226,69.980929,108.432901,105.980522,103.014977,88.084093,103.051602,125.537714,64.219328,51.945953,76.074161,69.15331,63.283145,107.163917,73.164482,87.701575,105.752081,111.169341,74.961838,79.489059,75.251483,44.201349,90.929262,52.840686,99.884725,70.091171,99.016854,81.574204,40.449008,65.590931,53.164625,80.002985,36.738651,48.103824,57.353336,73.271947,65.394237,87.89744,2,2,1,1,1,1
52.408756,60.142575,63.55168,45.380855,99.930793,98.199528,110.619588,60.394958,83.276347,93.668375,39.136816,60.998874,41.746295,54.387512,59.166378,75.011608,100.628702,109.211931,105.822379,118.687703,70.28023,82.438854,103.747602,118.308966,117.834859,126.289703,134.526635,130.302985,116.821968,126.849549,38.348451,27.890592,71.725849,65.947758,45.473812,64.289106,68.298907,106.087665,92.230617,114.377626,75.23739,78.023683,73.041788,45.779127,90.386857,52.351033,100.193694,70.606931,95.850596,81.619258,39.376793,64.01101,51.257478,82.049006,37.119022,48.100091,57.400554,75.295939,63.52149,86.823819,2,2,2,2,1,1
